Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,88,1324,7,177,23,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Basilicata,47,360,1,88,13,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Calabria,158,945,16,169,2,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Campania,366,3849,18,548,195,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Emilia-Romagna,420,7920,49,889,0,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Friuli Venezia Giulia,49,1277,13,175,0,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Lazio,478,6421,70,943,0,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Liguria,76,1695,11,218,12,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Lombardia,341,6369,48,1530,0,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Marche,64,971,17,212,61,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Molise,9,176,0,39,26,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
P.A. Bolzano,21,500,5,100,20,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
P.A. Trento,26,517,0,90,0,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Piemonte,155,5824,14,628,99,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Puglia,251,2741,24,482,0,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Sardegna,227,1602,27,204,16,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Sicilia,831,3663,116,866,0,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Toscana,424,5033,54,570,34,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Umbria,51,684,6,91,36,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Valle d'Aosta,0,83,0,33,0,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Veneto,182,6000,52,1000,0,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Italia,4264,57954,548,9052,537,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
