Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,60,1324,11,177,23,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Basilicata,35,376,2,88,13,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Calabria,125,798,11,169,2,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Campania,340,3849,23,548,195,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Emilia-Romagna,376,6538,47,760,0,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Friuli Venezia Giulia,26,1277,10,175,0,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Lazio,526,6421,65,943,243,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Liguria,74,1684,13,218,12,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Lombardia,309,6369,42,1416,114,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Marche,45,951,9,213,61,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Molise,7,176,1,39,26,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
P.A. Bolzano,19,391,1,100,20,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
P.A. Trento,21,517,2,90,0,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Piemonte,139,5824,14,628,99,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Puglia,145,2731,23,482,0,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Sardegna,175,1602,20,204,16,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Sicilia,641,3701,83,725,196,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Toscana,322,5033,38,570,40,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Umbria,49,684,4,91,36,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Valle d'Aosta,4,83,0,33,0,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Veneto,189,6000,41,1000,0,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Italia,3627,56329,460,8669,1096,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
