Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,323,60088,12840,983,766,6%,673,52,3.7%,93,7.12,-1.1%,Dati della Protezione Civile del 14 Marzo 2021 ore 18:52
Basilicata,106,17449,4091,735,160,4%,144,26,18%,16,2.87,14.3%,Dati della Protezione Civile del 14 Marzo 2021 ore 18:52
Calabria,300,41185,7557,393,276,4%,246,13,0.8%,30,1.56,-6.3%,Dati della Protezione Civile del 14 Marzo 2021 ore 18:52
Campania,2449,303622,96995,1676,1690,2%,1529,26,-1.2%,161,2.78,7.3%,Dati della Protezione Civile del 14 Marzo 2021 ore 18:52
Emilia-Romagna,3023,299339,66568,1490,3685,6%,3321,74,2.1%,364,8.15,2.8%,Dati della Protezione Civile del 14 Marzo 2021 ore 18:52
Friuli Venezia Giulia,604,86147,14341,1184,595,4%,528,44,4.8%,67,5.53,3.1%,Dati della Protezione Civile del 14 Marzo 2021 ore 18:52
Lazio,1812,255796,42587,726,2493,6%,2214,38,1.9%,279,4.76,0.4%,Dati della Protezione Civile del 14 Marzo 2021 ore 18:52
Liguria,321,82644,6264,406,598,10%,535,35,4.5%,63,4.08,-1.6%,Dati della Protezione Civile del 14 Marzo 2021 ore 18:52
Lombardia,4334,667038,97487,965,6791,7%,6077,60,0.1%,714,7.07,2.9%,Dati della Protezione Civile del 14 Marzo 2021 ore 18:52
Marche,616,78175,10910,719,834,8%,703,46,1.2%,131,8.63,11%,Dati della Protezione Civile del 14 Marzo 2021 ore 18:52
Molise,52,11627,1560,516,114,7%,96,32,-5%,18,5.96,0%,Dati della Protezione Civile del 14 Marzo 2021 ore 18:52
P.A. Bolzano,103,56341,4085,768,193,5%,160,30,3.2%,33,6.2,-8.3%,Dati della Protezione Civile del 14 Marzo 2021 ore 18:52
P.A. Trento,273,37790,4312,794,247,6%,200,37,4.2%,47,8.66,4.4%,Dati della Protezione Civile del 14 Marzo 2021 ore 18:52
Piemonte,1530,273479,29652,683,3153,11%,2886,66,3.4%,267,6.15,6.4%,Dati della Protezione Civile del 14 Marzo 2021 ore 18:52
Puglia,1542,165558,39142,977,1632,4%,1458,36,1.1%,174,4.34,-0.6%,Dati della Protezione Civile del 14 Marzo 2021 ore 18:52
Sardegna,118,42479,12880,790,198,2%,171,10,-1.2%,27,1.66,3.8%,Dati della Protezione Civile del 14 Marzo 2021 ore 18:52
Sicilia,613,160807,14323,288,791,6%,691,14,1%,100,2.01,1%,Dati della Protezione Civile del 14 Marzo 2021 ore 18:52
Toscana,1305,172982,24265,652,1599,7%,1363,37,2.3%,236,6.34,8.8%,Dati della Protezione Civile del 14 Marzo 2021 ore 18:52
Umbria,270,47977,6099,693,481,8%,402,46,2.8%,79,8.97,-1.3%,Dati della Protezione Civile del 14 Marzo 2021 ore 18:52
Valle d'Aosta,34,8305,302,241,16,5%,14,11,-6.7%,2,1.59,0%,Dati della Protezione Civile del 14 Marzo 2021 ore 18:52
Veneto,1587,354314,35006,713,1288,4%,1107,23,-0.4%,181,3.69,6.5%,Dati della Protezione Civile del 14 Marzo 2021 ore 18:52
Italia,21315,3223142,531266,882,27600,5%,24518,41,1.5%,3082,5.12,3.4%,Dati della Protezione Civile del 14 Marzo 2021 ore 18:52
