Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,97,70.615,9.057,694,463,5%,419,32,-300%,44,337,000%,Dati della Protezione Civile del 26 Aprile 2021 ore 18:04
Basilicata,50,23.338,6.064,1.089,176,3%,166,30,180%,10,180,-2310%,Dati della Protezione Civile del 26 Aprile 2021 ore 18:04
Calabria,185,58.291,14.871,773,528,4%,482,25,230%,46,239,000%,Dati della Protezione Civile del 26 Aprile 2021 ore 18:04
Campania,1.282,384.410,91.719,1.585,1.668,2%,1.527,26,110%,141,244,290%,Dati della Protezione Civile del 26 Aprile 2021 ore 18:04
Emilia-Romagna,936,365.715,48.523,1.086,2.129,4%,1.861,42,100%,268,600,110%,Dati della Protezione Civile del 26 Aprile 2021 ore 18:04
Friuli Venezia Giulia,100,104.537,8.265,682,323,4%,286,24,140%,37,305,000%,Dati della Protezione Civile del 26 Aprile 2021 ore 18:04
Lazio,964,319.462,46.623,795,2.742,6%,2.411,41,-020%,331,564,030%,Dati della Protezione Civile del 26 Aprile 2021 ore 18:04
Liguria,200,98.354,6.068,393,595,10%,526,34,040%,69,447,-420%,Dati della Protezione Civile del 26 Aprile 2021 ore 18:04
Lombardia,872,796.289,52.964,524,4.425,8%,3.824,38,-160%,601,595,-150%,Dati della Protezione Civile del 26 Aprile 2021 ore 18:04
Marche,123,96.543,6.412,422,546,9%,478,31,020%,68,448,000%,Dati della Protezione Civile del 26 Aprile 2021 ore 18:04
Molise,16,13.119,639,211,56,9%,42,14,500%,14,463,000%,Dati della Protezione Civile del 26 Aprile 2021 ore 18:04
P.A. Bolzano,4,70.877,802,151,71,9%,65,12,1210%,6,113,-1430%,Dati della Protezione Civile del 26 Aprile 2021 ore 18:04
P.A. Trento,16,43.650,1.160,214,115,10%,89,16,470%,26,479,-370%,Dati della Protezione Civile del 26 Aprile 2021 ore 18:04
Piemonte,568,341.419,17.089,394,2.651,16%,2.404,55,000%,247,569,-500%,Dati della Protezione Civile del 26 Aprile 2021 ore 18:04
Puglia,477,229.658,48.728,1.216,1.955,4%,1.723,43,-090%,232,579,-130%,Dati della Protezione Civile del 26 Aprile 2021 ore 18:04
Sardegna,135,53.590,17.760,1.089,409,2%,362,22,-110%,47,288,-210%,Dati della Protezione Civile del 26 Aprile 2021 ore 18:04
Sicilia,1.069,204.645,26.091,525,1.428,5%,1.254,25,080%,174,350,180%,Dati della Protezione Civile del 26 Aprile 2021 ore 18:04
Toscana,737,223.551,22.671,609,1.728,8%,1.466,39,090%,262,704,400%,Dati della Protezione Civile del 26 Aprile 2021 ore 18:04
Umbria,25,53.940,2.985,339,200,7%,169,19,-560%,31,352,690%,Dati della Protezione Civile del 26 Aprile 2021 ore 18:04
Valle d'Aosta,53,10.746,814,649,54,7%,46,37,700%,8,637,-3330%,Dati della Protezione Civile del 26 Aprile 2021 ore 18:04
Veneto,535,408.365,23.507,479,1.222,5%,1.035,21,-140%,187,381,110%,Dati della Protezione Civile del 26 Aprile 2021 ore 18:04
Italia,8.444,3.971.114,452.812,752,23.484,5%,20.635,34,-010%,2.849,473,-050%,Dati della Protezione Civile del 26 Aprile 2021 ore 18:04
