Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,119,1369,12,185,23,Dati della Protezione Civile del 03 Giugno 2021 ore 18:55
Basilicata,59,444,2,88,13,Dati della Protezione Civile del 03 Giugno 2021 ore 18:55
Calabria,224,927,16,156,25,Dati della Protezione Civile del 03 Giugno 2021 ore 18:55
Campania,594,4115,54,620,36,Dati della Protezione Civile del 03 Giugno 2021 ore 18:55
Emilia-Romagna,473,6538,88,760,0,Dati della Protezione Civile del 03 Giugno 2021 ore 18:55
Friuli Venezia Giulia,38,1277,1,175,0,Dati della Protezione Civile del 03 Giugno 2021 ore 18:55
Lazio,843,6421,134,943,193,Dati della Protezione Civile del 03 Giugno 2021 ore 18:55
Liguria,101,1721,28,229,12,Dati della Protezione Civile del 03 Giugno 2021 ore 18:55
Lombardia,942,7709,193,1416,114,Dati della Protezione Civile del 03 Giugno 2021 ore 18:55
Marche,96,1154,22,210,64,Dati della Protezione Civile del 03 Giugno 2021 ore 18:55
Molise,7,221,1,39,0,Dati della Protezione Civile del 03 Giugno 2021 ore 18:55
P.A. Bolzano,15,430,2,100,0,Dati della Protezione Civile del 03 Giugno 2021 ore 18:55
P.A. Trento,17,517,8,90,15,Dati della Protezione Civile del 03 Giugno 2021 ore 18:55
Piemonte,513,5824,75,628,99,Dati della Protezione Civile del 03 Giugno 2021 ore 18:55
Puglia,479,3556,44,549,0,Dati della Protezione Civile del 03 Giugno 2021 ore 18:55
Sardegna,127,1602,14,216,35,Dati della Protezione Civile del 03 Giugno 2021 ore 18:55
Sicilia,413,3498,46,751,196,Dati della Protezione Civile del 03 Giugno 2021 ore 18:55
Toscana,370,5033,99,498,24,Dati della Protezione Civile del 03 Giugno 2021 ore 18:55
Umbria,54,681,7,116,0,Dati della Protezione Civile del 03 Giugno 2021 ore 18:55
Valle d'Aosta,5,227,0,30,6,Dati della Protezione Civile del 03 Giugno 2021 ore 18:55
Veneto,228,6000,46,1000,0,Dati della Protezione Civile del 03 Giugno 2021 ore 18:55
Italia,5717,59264,892,8799,855,Dati della Protezione Civile del 03 Giugno 2021 ore 18:55
