Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,337,1382,11,181,0,Dati della Protezione Civile del 30 Aprile 2022 ore 23:45
Basilicata,104,391,0,79,13,Dati della Protezione Civile del 30 Aprile 2022 ore 23:45
Calabria,271,1010,19,194,0,Dati della Protezione Civile del 30 Aprile 2022 ore 23:45
Campania,727,4000,42,567,0,Dati della Protezione Civile del 30 Aprile 2022 ore 23:45
Emilia-Romagna,1336,9001,29,889,0,Dati della Protezione Civile del 30 Aprile 2022 ore 23:45
Friuli Venezia Giulia,156,1277,3,175,0,Dati della Protezione Civile del 30 Aprile 2022 ore 23:45
Lazio,1144,6421,62,943,243,Dati della Protezione Civile del 30 Aprile 2022 ore 23:45
Liguria,316,1646,14,218,12,Dati della Protezione Civile del 30 Aprile 2022 ore 23:45
Lombardia,1227,10457,33,1810,0,Dati della Protezione Civile del 30 Aprile 2022 ore 23:45
Marche,174,1006,4,232,52,Dati della Protezione Civile del 30 Aprile 2022 ore 23:45
Molise,39,176,0,39,26,Dati della Protezione Civile del 30 Aprile 2022 ore 23:45
P.A. Bolzano,44,500,1,100,20,Dati della Protezione Civile del 30 Aprile 2022 ore 23:45
P.A. Trento,69,517,4,90,0,Dati della Protezione Civile del 30 Aprile 2022 ore 23:45
Piemonte,749,6794,15,628,99,Dati della Protezione Civile del 30 Aprile 2022 ore 23:45
Puglia,557,2903,27,503,0,Dati della Protezione Civile del 30 Aprile 2022 ore 23:45
Sardegna,302,1602,15,204,16,Dati della Protezione Civile del 30 Aprile 2022 ore 23:45
Sicilia,812,3727,46,822,0,Dati della Protezione Civile del 30 Aprile 2022 ore 23:45
Toscana,619,5033,22,570,10,Dati della Protezione Civile del 30 Aprile 2022 ore 23:45
Umbria,205,662,4,86,41,Dati della Protezione Civile del 30 Aprile 2022 ore 23:45
Valle d'Aosta,17,163,0,34,0,Dati della Protezione Civile del 30 Aprile 2022 ore 23:45
Veneto,621,6000,15,1000,0,Dati della Protezione Civile del 30 Aprile 2022 ore 23:45
Italia,9826,64668,366,9364,532,Dati della Protezione Civile del 30 Aprile 2022 ore 23:45
