Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,277,1382,13,181,14,Dati della Protezione Civile del 24 Marzo 2022 ore 20:13
Basilicata,98,381,3,79,14,Dati della Protezione Civile del 24 Marzo 2022 ore 20:13
Calabria,375,1108,13,202,0,Dati della Protezione Civile del 24 Marzo 2022 ore 20:13
Campania,611,4149,37,610,0,Dati della Protezione Civile del 24 Marzo 2022 ore 20:13
Emilia-Romagna,967,9001,45,889,0,Dati della Protezione Civile del 24 Marzo 2022 ore 20:13
Friuli Venezia Giulia,133,1277,3,175,0,Dati della Protezione Civile del 24 Marzo 2022 ore 20:13
Lazio,1116,6421,71,943,243,Dati della Protezione Civile del 24 Marzo 2022 ore 20:13
Liguria,243,1641,8,219,12,Dati della Protezione Civile del 24 Marzo 2022 ore 20:13
Lombardia,965,10457,41,1810,0,Dati della Protezione Civile del 24 Marzo 2022 ore 20:13
Marche,225,1020,8,256,49,Dati della Protezione Civile del 24 Marzo 2022 ore 20:13
Molise,28,176,0,39,26,Dati della Protezione Civile del 24 Marzo 2022 ore 20:13
P.A. Bolzano,61,500,4,100,20,Dati della Protezione Civile del 24 Marzo 2022 ore 20:13
P.A. Trento,46,517,1,90,0,Dati della Protezione Civile del 24 Marzo 2022 ore 20:13
Piemonte,569,6794,23,628,99,Dati della Protezione Civile del 24 Marzo 2022 ore 20:13
Puglia,609,2923,38,503,0,Dati della Protezione Civile del 24 Marzo 2022 ore 20:13
Sardegna,319,1602,16,204,16,Dati della Protezione Civile del 24 Marzo 2022 ore 20:13
Sicilia,920,3790,63,853,0,Dati della Protezione Civile del 24 Marzo 2022 ore 20:13
Toscana,775,5033,32,570,14,Dati della Protezione Civile del 24 Marzo 2022 ore 20:13
Umbria,199,662,4,86,41,Dati della Protezione Civile del 24 Marzo 2022 ore 20:13
Valle d'Aosta,15,163,0,34,0,Dati della Protezione Civile del 24 Marzo 2022 ore 20:13
Veneto,478,6000,24,1000,0,Dati della Protezione Civile del 24 Marzo 2022 ore 20:13
Italia,9029,64997,447,9471,548,Dati della Protezione Civile del 24 Marzo 2022 ore 20:13
