Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,309,1382,9,181,0,Dati della Protezione Civile del 06 Maggio 2022 ore 17:04
Basilicata,106,390,3,79,14,Dati della Protezione Civile del 06 Maggio 2022 ore 17:04
Calabria,249,1009,12,194,0,Dati della Protezione Civile del 06 Maggio 2022 ore 17:04
Campania,694,3993,40,567,0,Dati della Protezione Civile del 06 Maggio 2022 ore 17:04
Emilia-Romagna,1332,9001,32,889,0,Dati della Protezione Civile del 06 Maggio 2022 ore 17:04
Friuli Venezia Giulia,160,1277,7,175,0,Dati della Protezione Civile del 06 Maggio 2022 ore 17:04
Lazio,1065,6421,58,943,243,Dati della Protezione Civile del 06 Maggio 2022 ore 17:04
Liguria,275,1643,15,218,12,Dati della Protezione Civile del 06 Maggio 2022 ore 17:04
Lombardia,1149,10457,36,1810,0,Dati della Protezione Civile del 06 Maggio 2022 ore 17:04
Marche,150,1006,5,232,52,Dati della Protezione Civile del 06 Maggio 2022 ore 17:04
Molise,28,176,2,39,26,Dati della Protezione Civile del 06 Maggio 2022 ore 17:04
P.A. Bolzano,47,500,0,100,20,Dati della Protezione Civile del 06 Maggio 2022 ore 17:04
P.A. Trento,63,517,2,90,0,Dati della Protezione Civile del 06 Maggio 2022 ore 17:04
Piemonte,705,6794,18,628,99,Dati della Protezione Civile del 06 Maggio 2022 ore 17:04
Puglia,525,2903,26,503,0,Dati della Protezione Civile del 06 Maggio 2022 ore 17:04
Sardegna,268,1602,9,204,16,Dati della Protezione Civile del 06 Maggio 2022 ore 17:04
Sicilia,745,3678,40,817,0,Dati della Protezione Civile del 06 Maggio 2022 ore 17:04
Toscana,518,5033,24,570,10,Dati della Protezione Civile del 06 Maggio 2022 ore 17:04
Umbria,214,662,5,86,41,Dati della Protezione Civile del 06 Maggio 2022 ore 17:04
Valle d'Aosta,28,163,0,34,0,Dati della Protezione Civile del 06 Maggio 2022 ore 17:04
Veneto,534,6000,20,1000,0,Dati della Protezione Civile del 06 Maggio 2022 ore 17:04
Italia,9164,64607,363,9359,533,Dati della Protezione Civile del 06 Maggio 2022 ore 17:04
