Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,169,1382,7,181,0,Dati della Protezione Civile del 26 Ottobre 2022 ore 23:45
Basilicata,33,336,1,79,14,Dati della Protezione Civile del 26 Ottobre 2022 ore 23:45
Calabria,137,944,5,168,0,Dati della Protezione Civile del 26 Ottobre 2022 ore 23:45
Campania,272,3868,11,575,0,Dati della Protezione Civile del 26 Ottobre 2022 ore 23:45
Emilia-Romagna,1114,9001,28,889,0,Dati della Protezione Civile del 26 Ottobre 2022 ore 23:45
Friuli Venezia Giulia,206,1277,5,175,0,Dati della Protezione Civile del 26 Ottobre 2022 ore 23:45
Lazio,629,6421,31,943,243,Dati della Protezione Civile del 26 Ottobre 2022 ore 23:45
Liguria,238,1580,10,218,12,Dati della Protezione Civile del 26 Ottobre 2022 ore 23:45
Lombardia,1155,10457,22,1810,0,Dati della Protezione Civile del 26 Ottobre 2022 ore 23:45
Marche,153,983,7,230,48,Dati della Protezione Civile del 26 Ottobre 2022 ore 23:45
Molise,8,176,0,39,26,Dati della Protezione Civile del 26 Ottobre 2022 ore 23:45
P.A. Bolzano,83,500,1,100,20,Dati della Protezione Civile del 26 Ottobre 2022 ore 23:45
P.A. Trento,83,517,3,90,0,Dati della Protezione Civile del 26 Ottobre 2022 ore 23:45
Piemonte,703,6794,11,628,99,Dati della Protezione Civile del 26 Ottobre 2022 ore 23:45
Puglia,159,2735,10,405,0,Dati della Protezione Civile del 26 Ottobre 2022 ore 23:45
Sardegna,89,1602,8,204,16,Dati della Protezione Civile del 26 Ottobre 2022 ore 23:45
Sicilia,293,3263,17,785,0,Dati della Protezione Civile del 26 Ottobre 2022 ore 23:45
Toscana,481,5033,19,570,13,Dati della Protezione Civile del 26 Ottobre 2022 ore 23:45
Umbria,243,662,5,86,41,Dati della Protezione Civile del 26 Ottobre 2022 ore 23:45
Valle d'Aosta,19,67,0,13,21,Dati della Protezione Civile del 26 Ottobre 2022 ore 23:45
Veneto,752,6000,26,1000,0,Dati della Protezione Civile del 26 Ottobre 2022 ore 23:45
Italia,7019,63598,227,9188,553,Dati della Protezione Civile del 26 Ottobre 2022 ore 23:45
