Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,179,1382,5,181,0,Dati della Protezione Civile del 17 Ottobre 2022 ore 23:45
Basilicata,34,336,0,79,14,Dati della Protezione Civile del 17 Ottobre 2022 ore 23:45
Calabria,153,944,9,168,0,Dati della Protezione Civile del 17 Ottobre 2022 ore 23:45
Campania,285,3878,17,575,0,Dati della Protezione Civile del 17 Ottobre 2022 ore 23:45
Emilia-Romagna,1027,9001,35,889,0,Dati della Protezione Civile del 17 Ottobre 2022 ore 23:45
Friuli Venezia Giulia,238,1277,11,175,0,Dati della Protezione Civile del 17 Ottobre 2022 ore 23:45
Lazio,605,6421,39,943,243,Dati della Protezione Civile del 17 Ottobre 2022 ore 23:45
Liguria,234,1583,6,218,12,Dati della Protezione Civile del 17 Ottobre 2022 ore 23:45
Lombardia,1149,10457,20,1810,0,Dati della Protezione Civile del 17 Ottobre 2022 ore 23:45
Marche,143,983,5,230,48,Dati della Protezione Civile del 17 Ottobre 2022 ore 23:45
Molise,10,176,0,39,26,Dati della Protezione Civile del 17 Ottobre 2022 ore 23:45
P.A. Bolzano,132,500,2,100,20,Dati della Protezione Civile del 17 Ottobre 2022 ore 23:45
P.A. Trento,95,517,3,90,0,Dati della Protezione Civile del 17 Ottobre 2022 ore 23:45
Piemonte,783,6794,20,628,99,Dati della Protezione Civile del 17 Ottobre 2022 ore 23:45
Puglia,121,2735,7,405,0,Dati della Protezione Civile del 17 Ottobre 2022 ore 23:45
Sardegna,79,1602,5,204,16,Dati della Protezione Civile del 17 Ottobre 2022 ore 23:45
Sicilia,262,3266,20,790,0,Dati della Protezione Civile del 17 Ottobre 2022 ore 23:45
Toscana,434,5033,14,570,13,Dati della Protezione Civile del 17 Ottobre 2022 ore 23:45
Umbria,194,662,1,86,41,Dati della Protezione Civile del 17 Ottobre 2022 ore 23:45
Valle d'Aosta,36,67,0,13,21,Dati della Protezione Civile del 17 Ottobre 2022 ore 23:45
Veneto,735,6000,35,1000,0,Dati della Protezione Civile del 17 Ottobre 2022 ore 23:45
Italia,6928,63614,254,9193,553,Dati della Protezione Civile del 17 Ottobre 2022 ore 23:45
