Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,310,1382,10,181,14,Dati della Protezione Civile del 17 Aprile 2022 ore 23:45
Basilicata,94,375,3,79,13,Dati della Protezione Civile del 17 Aprile 2022 ore 23:45
Calabria,294,1037,17,198,0,Dati della Protezione Civile del 17 Aprile 2022 ore 23:45
Campania,685,4060,36,581,0,Dati della Protezione Civile del 17 Aprile 2022 ore 23:45
Emilia-Romagna,1292,9001,32,889,0,Dati della Protezione Civile del 17 Aprile 2022 ore 23:45
Friuli Venezia Giulia,147,1277,3,175,0,Dati della Protezione Civile del 17 Aprile 2022 ore 23:45
Lazio,1166,6421,68,943,243,Dati della Protezione Civile del 17 Aprile 2022 ore 23:45
Liguria,299,1646,9,215,12,Dati della Protezione Civile del 17 Aprile 2022 ore 23:45
Lombardia,1105,10457,36,1810,0,Dati della Protezione Civile del 17 Aprile 2022 ore 23:45
Marche,186,1013,7,256,57,Dati della Protezione Civile del 17 Aprile 2022 ore 23:45
Molise,26,176,2,39,26,Dati della Protezione Civile del 17 Aprile 2022 ore 23:45
P.A. Bolzano,32,500,3,100,20,Dati della Protezione Civile del 17 Aprile 2022 ore 23:45
P.A. Trento,49,517,2,90,0,Dati della Protezione Civile del 17 Aprile 2022 ore 23:45
Piemonte,683,6794,21,628,99,Dati della Protezione Civile del 17 Aprile 2022 ore 23:45
Puglia,602,2923,33,503,0,Dati della Protezione Civile del 17 Aprile 2022 ore 23:45
Sardegna,317,1602,21,204,16,Dati della Protezione Civile del 17 Aprile 2022 ore 23:45
Sicilia,907,3739,48,823,0,Dati della Protezione Civile del 17 Aprile 2022 ore 23:45
Toscana,676,5033,28,570,10,Dati della Protezione Civile del 17 Aprile 2022 ore 23:45
Umbria,242,662,4,86,41,Dati della Protezione Civile del 17 Aprile 2022 ore 23:45
Valle d'Aosta,20,163,1,34,0,Dati della Protezione Civile del 17 Aprile 2022 ore 23:45
Veneto,626,6000,19,1000,0,Dati della Protezione Civile del 17 Aprile 2022 ore 23:45
Italia,9758,64778,403,9404,551,Dati della Protezione Civile del 17 Aprile 2022 ore 23:45
