Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,33,73.295,6.414,496,217,3%,199,15,-150%,18,139,-1430%,Dati della Protezione Civile del 18 Maggio 2021 ore 18:14
Basilicata,84,25.728,4.890,884,109,2%,100,18,-650%,9,163,1250%,Dati della Protezione Civile del 18 Maggio 2021 ore 18:14
Calabria,108,64.811,11.488,607,373,3%,347,18,-250%,26,137,1300%,Dati della Protezione Civile del 18 Maggio 2021 ore 18:14
Campania,598,412.784,77.229,1.352,1.214,2%,1.118,20,-410%,96,168,110%,Dati della Protezione Civile del 18 Maggio 2021 ore 18:14
Emilia-Romagna,331,380.246,22.281,499,1.152,5%,1.003,22,-560%,149,334,-450%,Dati della Protezione Civile del 18 Maggio 2021 ore 18:14
Friuli Venezia Giulia,42,106.563,5.574,462,80,1%,65,5,-970%,15,124,000%,Dati della Protezione Civile del 18 Maggio 2021 ore 18:14
Lazio,348,337.210,32.055,557,1.735,5%,1.519,26,-280%,216,375,-810%,Dati della Protezione Civile del 18 Maggio 2021 ore 18:14
Liguria,80,101.913,2.801,184,301,11%,251,16,-600%,50,328,-380%,Dati della Protezione Civile del 18 Maggio 2021 ore 18:14
Lombardia,598,826.762,37.813,377,2.345,6%,1.992,20,-180%,353,352,-490%,Dati della Protezione Civile del 18 Maggio 2021 ore 18:14
Marche,115,101.192,4.683,310,280,6%,233,15,-1110%,47,311,-210%,Dati della Protezione Civile del 18 Maggio 2021 ore 18:14
Molise,3,13.518,282,94,22,8%,18,6,-530%,4,133,000%,Dati della Protezione Civile del 18 Maggio 2021 ore 18:14
P.A. Bolzano,85,72.313,944,177,27,3%,21,4,1670%,6,113,50000%,Dati della Protezione Civile del 18 Maggio 2021 ore 18:14
P.A. Trento,36,44.965,679,124,60,9%,46,8,-210%,14,257,-670%,Dati della Protezione Civile del 18 Maggio 2021 ore 18:14
Piemonte,437,356.454,9.956,231,1.253,13%,1.114,26,-550%,139,322,-070%,Dati della Protezione Civile del 18 Maggio 2021 ore 18:14
Puglia,407,246.901,36.789,931,1.159,3%,1.035,26,-570%,124,314,-160%,Dati della Protezione Civile del 18 Maggio 2021 ore 18:14
Sardegna,61,56.216,13.994,868,245,2%,205,13,-280%,40,248,260%,Dati della Protezione Civile del 18 Maggio 2021 ore 18:14
Sicilia,411,220.765,16.293,334,894,5%,786,16,-270%,108,222,-360%,Dati della Protezione Civile del 18 Maggio 2021 ore 18:14
Toscana,291,237.442,13.932,377,969,7%,802,22,-600%,167,452,-620%,Dati della Protezione Civile del 18 Maggio 2021 ore 18:14
Umbria,69,55.888,2.343,269,130,6%,113,13,-090%,17,195,000%,Dati della Protezione Civile del 18 Maggio 2021 ore 18:14
Valle d'Aosta,9,11.402,387,310,29,7%,26,21,1820%,3,240,000%,Dati della Protezione Civile del 18 Maggio 2021 ore 18:14
Veneto,306,420.657,14.481,297,634,4%,546,11,-440%,88,180,-740%,Dati della Protezione Civile del 18 Maggio 2021 ore 18:14
Italia,4.452,4.167.025,315.308,529,13.228,4%,11.539,19,-400%,1.689,283,-370%,Dati della Protezione Civile del 18 Maggio 2021 ore 18:14
