Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,167,82.813,1.779,137,74,4%,64,5,1850%,10,077,1110%,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Basilicata,32,30.742,799,144,22,3%,22,4,1000%,0,000,000%,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Calabria,197,87.205,2.997,158,99,3%,95,5,440%,4,021,-2000%,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Campania,654,465.953,8.157,143,249,3%,229,4,700%,20,035,000%,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Emilia-Romagna,428,431.494,7.683,172,314,4%,282,6,-040%,32,072,320%,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Friuli Venezia Giulia,267,116.686,1.822,151,74,4%,61,5,340%,13,108,3000%,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Lazio,583,394.080,9.241,161,418,5%,370,6,360%,48,083,210%,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Liguria,186,114.707,1.055,69,67,6%,57,4,-170%,10,066,000%,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Lombardia,510,893.535,9.065,90,343,4%,297,3,-100%,46,046,220%,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Marche,122,115.986,2.086,138,65,3%,47,3,680%,18,119,590%,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Molise,8,14.662,122,41,7,6%,6,2,000%,1,033,000%,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
P.A. Bolzano,193,78.781,1.188,223,49,4%,45,8,470%,4,075,-3330%,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
P.A. Trento,21,49.254,439,80,13,3%,11,2,1000%,2,037,000%,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Piemonte,264,384.493,4.056,94,196,5%,177,4,-220%,19,044,560%,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Puglia,233,272.529,2.843,72,149,5%,132,3,080%,17,043,-1050%,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Sardegna,23,76.120,1.321,82,47,4%,42,3,240%,5,031,000%,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Sicilia,471,307.646,7.142,146,321,4%,285,6,-030%,36,074,-530%,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Toscana,376,288.965,5.490,149,258,5%,231,6,270%,27,073,380%,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Umbria,73,65.076,1.074,123,41,4%,34,4,-290%,7,080,000%,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Valle d'Aosta,4,12.296,70,56,5,7%,5,4,-1670%,0,000,000%,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Veneto,523,479.540,10.215,209,196,2%,166,3,060%,30,061,-320%,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Italia,5.335,4.762.563,78.644,132,3.007,4%,2.658,4,190%,349,059,060%,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
