Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,290,1382,10,181,0,Dati della Protezione Civile del 16 Maggio 2022 ore 23:45
Basilicata,84,385,2,79,13,Dati della Protezione Civile del 16 Maggio 2022 ore 23:45
Calabria,190,1009,12,194,0,Dati della Protezione Civile del 16 Maggio 2022 ore 23:45
Campania,569,4028,35,581,0,Dati della Protezione Civile del 16 Maggio 2022 ore 23:45
Emilia-Romagna,1185,9001,33,889,0,Dati della Protezione Civile del 16 Maggio 2022 ore 23:45
Friuli Venezia Giulia,154,1277,4,175,0,Dati della Protezione Civile del 16 Maggio 2022 ore 23:45
Lazio,818,6421,51,943,243,Dati della Protezione Civile del 16 Maggio 2022 ore 23:45
Liguria,229,1643,12,218,12,Dati della Protezione Civile del 16 Maggio 2022 ore 23:45
Lombardia,876,10457,40,1810,0,Dati della Protezione Civile del 16 Maggio 2022 ore 23:45
Marche,123,996,3,230,49,Dati della Protezione Civile del 16 Maggio 2022 ore 23:45
Molise,23,176,3,39,26,Dati della Protezione Civile del 16 Maggio 2022 ore 23:45
P.A. Bolzano,41,500,0,100,20,Dati della Protezione Civile del 16 Maggio 2022 ore 23:45
P.A. Trento,51,517,3,90,0,Dati della Protezione Civile del 16 Maggio 2022 ore 23:45
Piemonte,571,6794,24,628,99,Dati della Protezione Civile del 16 Maggio 2022 ore 23:45
Puglia,451,2903,25,503,0,Dati della Protezione Civile del 16 Maggio 2022 ore 23:45
Sardegna,234,1602,12,204,16,Dati della Protezione Civile del 16 Maggio 2022 ore 23:45
Sicilia,644,3609,37,813,0,Dati della Protezione Civile del 16 Maggio 2022 ore 23:45
Toscana,427,5033,19,570,8,Dati della Protezione Civile del 16 Maggio 2022 ore 23:45
Umbria,208,662,5,86,41,Dati della Protezione Civile del 16 Maggio 2022 ore 23:45
Valle d'Aosta,26,163,1,34,0,Dati della Protezione Civile del 16 Maggio 2022 ore 23:45
Veneto,437,6000,22,1000,0,Dati della Protezione Civile del 16 Maggio 2022 ore 23:45
Italia,7631,64558,353,9367,527,Dati della Protezione Civile del 16 Maggio 2022 ore 23:45
