Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,508,47549,11433,876,599,5%,548,42,8.1%,51,3.91,-3.8%,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Basilicata,84,14177,3396,610,69,2%,64,11,-7.2%,5,0.9,25%,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Calabria,237,35285,6717,349,239,4%,217,11,-3.1%,22,1.14,-4.3%,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Campania,1751,241313,68084,1177,1460,2%,1356,23,-3.1%,104,1.8,-1.9%,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Emilia-Romagna,1488,234419,38578,864,2060,5%,1889,42,0.2%,171,3.83,-2.3%,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Friuli Venezia Giulia,357,71932,10021,827,485,5%,425,35,-3.4%,60,4.95,-6.3%,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Lazio,1060,218496,40622,693,2377,6%,2121,36,-0.9%,256,4.36,0%,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Liguria,300,73541,4830,313,617,13%,561,36,-6%,56,3.63,-1.8%,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Lombardia,2277,561091,49151,486,3939,8%,3574,35,-0.3%,365,3.61,1.7%,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Marche,405,60453,8079,532,617,8%,542,36,1.9%,75,4.94,0%,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Molise,73,9371,1543,510,74,5%,66,22,3.1%,8,2.65,0%,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
P.A. Bolzano,611,48177,8411,1581,281,3%,244,46,-1.2%,37,6.95,0%,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
P.A. Trento,249,30164,2713,500,182,7%,156,29,2.6%,26,4.79,-7.1%,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Piemonte,749,232857,12267,283,2030,17%,1889,44,-1.8%,141,3.25,-2.1%,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Puglia,945,134424,41522,1036,1548,4%,1384,35,-3%,164,4.09,-3%,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Sardegna,87,40124,14025,860,361,3%,333,20,-4.9%,28,1.72,-15.2%,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Sicilia,543,145265,34970,704,1211,3%,1043,21,-1.1%,168,3.38,-0.6%,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Toscana,764,142650,11899,320,814,7%,685,18,0%,129,3.47,2.4%,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Umbria,346,40667,8082,918,531,7%,448,51,2.1%,83,9.43,-1.2%,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Valle d'Aosta,9,7904,141,112,15,11%,13,10,-7.1%,2,1.59,0%,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Veneto,689,320960,24929,508,1053,4%,942,19,-6%,111,2.26,-9.8%,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
Italia,13532,2710819,401413,666,20562,5%,18500,31,-1.3%,2062,3.42,-1.6%,Dati della Protezione Civile del 13 Febbraio 2021 ore 20:05
