Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,59,80.810,1.919,148,82,4%,78,6,-490%,4,031,-3330%,Dati della Protezione Civile del 22 Settembre 2021 ore 18:00
Basilicata,35,29.848,1.262,228,57,5%,54,10,-360%,3,054,000%,Dati della Protezione Civile del 22 Settembre 2021 ore 18:00
Calabria,200,82.711,4.378,231,186,4%,172,9,-340%,14,074,770%,Dati della Protezione Civile del 22 Settembre 2021 ore 18:00
Campania,365,453.969,7.415,130,306,4%,291,5,070%,15,026,-630%,Dati della Protezione Civile del 22 Settembre 2021 ore 18:00
Emilia-Romagna,257,421.323,13.438,301,463,3%,414,9,070%,49,110,210%,Dati della Protezione Civile del 22 Settembre 2021 ore 18:00
Friuli Venezia Giulia,159,113.221,1.199,99,59,5%,48,4,-400%,11,091,-830%,Dati della Protezione Civile del 22 Settembre 2021 ore 18:00
Lazio,291,382.158,10.310,179,472,5%,421,7,-300%,51,089,-380%,Dati della Protezione Civile del 22 Settembre 2021 ore 18:00
Liguria,79,112.124,1.213,80,78,6%,74,5,-260%,4,026,-2000%,Dati della Protezione Civile del 22 Settembre 2021 ore 18:00
Lombardia,450,880.711,11.107,111,480,4%,417,4,-460%,63,063,160%,Dati della Protezione Civile del 22 Settembre 2021 ore 18:00
Marche,102,113.316,2.651,175,79,3%,58,4,000%,21,139,500%,Dati della Protezione Civile del 22 Settembre 2021 ore 18:00
Molise,5,14.467,160,53,6,4%,4,1,-2000%,2,067,000%,Dati della Protezione Civile del 22 Settembre 2021 ore 18:00
P.A. Bolzano,77,76.505,1.049,197,30,3%,21,4,1050%,9,169,000%,Dati della Protezione Civile del 22 Settembre 2021 ore 18:00
P.A. Trento,38,48.183,481,88,18,4%,15,3,000%,3,055,5000%,Dati della Protezione Civile del 22 Settembre 2021 ore 18:00
Piemonte,278,377.503,3.786,88,208,5%,185,4,-700%,23,053,950%,Dati della Protezione Civile del 22 Settembre 2021 ore 18:00
Puglia,196,267.567,3.048,77,201,7%,181,5,-770%,20,051,-910%,Dati della Protezione Civile del 22 Settembre 2021 ore 18:00
Sardegna,67,74.884,3.112,193,190,6%,171,11,-390%,19,118,1180%,Dati della Protezione Civile del 22 Settembre 2021 ore 18:00
Sicilia,414,294.565,19.233,394,696,4%,604,12,-650%,92,189,220%,Dati della Protezione Civile del 22 Settembre 2021 ore 18:00
Toscana,325,280.096,7.914,214,372,5%,322,9,-420%,50,135,-570%,Dati della Protezione Civile del 22 Settembre 2021 ore 18:00
Umbria,62,63.423,1.076,124,48,4%,42,5,-670%,6,069,2000%,Dati della Protezione Civile del 22 Settembre 2021 ore 18:00
Valle d'Aosta,2,12.091,59,47,3,5%,3,2,5000%,0,000,000%,Dati della Protezione Civile del 22 Settembre 2021 ore 18:00
Veneto,509,466.378,11.749,241,275,2%,221,5,-180%,54,111,-530%,Dati della Protezione Civile del 22 Settembre 2021 ore 18:00
Italia,3.970,4.645.853,106.559,179,4.309,4%,3.796,6,-360%,513,086,-060%,Dati della Protezione Civile del 22 Settembre 2021 ore 18:00
