Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,25,74.570,1.277,99,53,4%,52,4,-710%,1,008,000%,Dati della Protezione Civile del 18 Giugno 2021 ore 18:04
Basilicata,14,26.778,2.735,494,35,1%,35,6,-540%,0,000,000%,Dati della Protezione Civile del 18 Giugno 2021 ore 18:04
Calabria,77,68.494,7.021,371,122,2%,112,6,-890%,10,053,-910%,Dati della Protezione Civile del 18 Giugno 2021 ore 18:04
Campania,107,423.160,10.772,189,336,3%,314,5,-600%,22,039,-430%,Dati della Protezione Civile del 18 Giugno 2021 ore 18:04
Emilia-Romagna,71,386.099,5.994,134,286,5%,246,6,-310%,40,090,-1840%,Dati della Protezione Civile del 18 Giugno 2021 ore 18:04
Friuli Venezia Giulia,23,107.454,4.514,374,5,0%,4,0,-4290%,1,008,000%,Dati della Protezione Civile del 18 Giugno 2021 ore 18:04
Lazio,147,345.045,4.474,78,414,9%,337,6,-840%,77,134,-490%,Dati della Protezione Civile del 18 Giugno 2021 ore 18:04
Liguria,16,103.119,286,19,43,15%,35,2,940%,8,052,-1110%,Dati della Protezione Civile del 18 Giugno 2021 ore 18:04
Lombardia,114,840.361,13.832,138,518,4%,427,4,-1390%,91,091,110%,Dati della Protezione Civile del 18 Giugno 2021 ore 18:04
Marche,28,103.508,2.201,146,44,2%,36,2,-1000%,8,053,000%,Dati della Protezione Civile del 18 Giugno 2021 ore 18:04
Molise,12,13.663,82,27,6,7%,6,2,000%,0,000,000%,Dati della Protezione Civile del 18 Giugno 2021 ore 18:04
P.A. Bolzano,9,73.238,305,57,11,4%,9,2,000%,2,038,000%,Dati della Protezione Civile del 18 Giugno 2021 ore 18:04
P.A. Trento,8,45.719,178,33,10,6%,8,1,-1110%,2,037,000%,Dati della Protezione Civile del 18 Giugno 2021 ore 18:04
Piemonte,58,362.497,1.905,44,269,14%,233,5,-490%,36,084,-270%,Dati della Protezione Civile del 18 Giugno 2021 ore 18:04
Puglia,106,252.757,9.343,236,225,2%,207,5,-500%,18,046,-530%,Dati della Protezione Civile del 18 Giugno 2021 ore 18:04
Sardegna,8,57.096,11.606,720,75,1%,70,4,-280%,5,031,-1670%,Dati della Protezione Civile del 18 Giugno 2021 ore 18:04
Sicilia,170,230.269,5.702,117,289,5%,259,5,-850%,30,062,-1430%,Dati della Protezione Civile del 18 Giugno 2021 ore 18:04
Toscana,67,243.747,3.470,94,189,5%,152,4,-380%,37,100,-1190%,Dati della Protezione Civile del 18 Giugno 2021 ore 18:04
Umbria,13,56.736,926,106,38,4%,33,4,000%,5,057,000%,Dati della Protezione Civile del 18 Giugno 2021 ore 18:04
Valle d'Aosta,2,11.667,64,51,3,5%,3,2,000%,0,000,000%,Dati della Protezione Civile del 18 Giugno 2021 ore 18:04
Veneto,72,424.925,5.385,110,125,2%,102,2,-290%,23,047,000%,Dati della Protezione Civile del 18 Giugno 2021 ore 18:04
Italia,1.147,4.250.902,92.072,154,3.096,3%,2.680,4,-720%,416,070,-630%,Dati della Protezione Civile del 18 Giugno 2021 ore 18:04
