Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,282,1382,9,181,0,Dati della Protezione Civile del 15 Maggio 2022 ore 23:45
Basilicata,86,397,2,79,14,Dati della Protezione Civile del 15 Maggio 2022 ore 23:45
Calabria,196,1009,13,194,0,Dati della Protezione Civile del 15 Maggio 2022 ore 23:45
Campania,575,4028,35,581,0,Dati della Protezione Civile del 15 Maggio 2022 ore 23:45
Emilia-Romagna,1150,9001,30,889,0,Dati della Protezione Civile del 15 Maggio 2022 ore 23:45
Friuli Venezia Giulia,145,1277,5,175,0,Dati della Protezione Civile del 15 Maggio 2022 ore 23:45
Lazio,798,6421,51,943,243,Dati della Protezione Civile del 15 Maggio 2022 ore 23:45
Liguria,213,1643,13,218,12,Dati della Protezione Civile del 15 Maggio 2022 ore 23:45
Lombardia,890,10457,38,1810,0,Dati della Protezione Civile del 15 Maggio 2022 ore 23:45
Marche,115,996,3,230,49,Dati della Protezione Civile del 15 Maggio 2022 ore 23:45
Molise,23,176,3,39,26,Dati della Protezione Civile del 15 Maggio 2022 ore 23:45
P.A. Bolzano,41,500,0,100,20,Dati della Protezione Civile del 15 Maggio 2022 ore 23:45
P.A. Trento,47,517,3,90,0,Dati della Protezione Civile del 15 Maggio 2022 ore 23:45
Piemonte,547,6794,21,628,99,Dati della Protezione Civile del 15 Maggio 2022 ore 23:45
Puglia,462,2903,25,503,0,Dati della Protezione Civile del 15 Maggio 2022 ore 23:45
Sardegna,242,1602,10,204,16,Dati della Protezione Civile del 15 Maggio 2022 ore 23:45
Sicilia,632,3609,38,813,0,Dati della Protezione Civile del 15 Maggio 2022 ore 23:45
Toscana,410,5033,20,570,8,Dati della Protezione Civile del 15 Maggio 2022 ore 23:45
Umbria,209,662,5,86,41,Dati della Protezione Civile del 15 Maggio 2022 ore 23:45
Valle d'Aosta,26,163,1,34,0,Dati della Protezione Civile del 15 Maggio 2022 ore 23:45
Veneto,443,6000,22,1000,0,Dati della Protezione Civile del 15 Maggio 2022 ore 23:45
Italia,7532,64570,347,9367,528,Dati della Protezione Civile del 15 Maggio 2022 ore 23:45
