Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,176,1369,17,185,23,Dati della Protezione Civile del 25 Maggio 2021 ore 18:04
Basilicata,81,438,5,88,13,Dati della Protezione Civile del 25 Maggio 2021 ore 18:04
Calabria,281,964,22,152,25,Dati della Protezione Civile del 25 Maggio 2021 ore 18:04
Campania,861,4158,81,620,36,Dati della Protezione Civile del 25 Maggio 2021 ore 18:04
Emilia-Romagna,730,6538,116,760,0,Dati della Protezione Civile del 25 Maggio 2021 ore 18:04
Friuli Venezia Giulia,56,1277,9,175,0,Dati della Protezione Civile del 25 Maggio 2021 ore 18:04
Lazio,1176,6421,185,943,193,Dati della Protezione Civile del 25 Maggio 2021 ore 18:04
Liguria,164,1815,41,226,12,Dati della Protezione Civile del 25 Maggio 2021 ore 18:04
Lombardia,1453,8625,272,1416,114,Dati della Protezione Civile del 25 Maggio 2021 ore 18:04
Marche,151,1174,36,210,54,Dati della Protezione Civile del 25 Maggio 2021 ore 18:04
Molise,15,221,4,39,0,Dati della Protezione Civile del 25 Maggio 2021 ore 18:04
P.A. Bolzano,15,429,4,100,0,Dati della Protezione Civile del 25 Maggio 2021 ore 18:04
P.A. Trento,33,517,14,90,15,Dati della Protezione Civile del 25 Maggio 2021 ore 18:04
Piemonte,808,5824,94,628,99,Dati della Protezione Civile del 25 Maggio 2021 ore 18:04
Puglia,759,3772,88,560,0,Dati della Protezione Civile del 25 Maggio 2021 ore 18:04
Sardegna,167,1602,29,216,33,Dati della Protezione Civile del 25 Maggio 2021 ore 18:04
Sicilia,575,3865,93,834,196,Dati della Protezione Civile del 25 Maggio 2021 ore 18:04
Toscana,568,5033,134,543,16,Dati della Protezione Civile del 25 Maggio 2021 ore 18:04
Umbria,77,689,13,116,0,Dati della Protezione Civile del 25 Maggio 2021 ore 18:04
Valle d'Aosta,11,227,0,30,6,Dati della Protezione Civile del 25 Maggio 2021 ore 18:04
Veneto,400,6000,66,1000,0,Dati della Protezione Civile del 25 Maggio 2021 ore 18:04
Italia,8557,60958,1323,8931,835,Dati della Protezione Civile del 25 Maggio 2021 ore 18:04
