Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,272,86.809,3.846,297,98,3%,91,7,-320%,7,054,-1250%,Dati della Protezione Civile del 25 Novembre 2021 ore 18:19
Basilicata,29,31.411,989,179,17,2%,14,3,-670%,3,054,5000%,Dati della Protezione Civile del 25 Novembre 2021 ore 18:19
Calabria,224,91.718,3.903,206,128,3%,115,6,-650%,13,069,1820%,Dati della Protezione Civile del 25 Novembre 2021 ore 18:19
Campania,1.110,485.753,15.251,267,330,2%,309,5,-100%,21,037,000%,Dati della Protezione Civile del 25 Novembre 2021 ore 18:19
Emilia-Romagna,1.307,449.672,16.962,380,637,4%,574,13,250%,63,141,000%,Dati della Protezione Civile del 25 Novembre 2021 ore 18:19
Friuli Venezia Giulia,845,128.508,6.606,548,277,4%,249,21,730%,28,232,770%,Dati della Protezione Civile del 25 Novembre 2021 ore 18:19
Lazio,1.276,417.172,17.017,296,773,5%,684,12,-190%,89,155,230%,Dati della Protezione Civile del 25 Novembre 2021 ore 18:19
Liguria,460,120.641,3.642,239,149,4%,132,9,480%,17,111,-560%,Dati della Protezione Civile del 25 Novembre 2021 ore 18:19
Lombardia,2.302,922.842,25.417,253,814,3%,740,7,150%,74,074,280%,Dati della Protezione Civile del 25 Novembre 2021 ore 18:19
Marche,480,121.882,4.358,288,95,2%,72,5,430%,23,152,000%,Dati della Protezione Civile del 25 Novembre 2021 ore 18:19
Molise,40,15.116,385,128,11,3%,10,3,1110%,1,033,000%,Dati della Protezione Civile del 25 Novembre 2021 ore 18:19
P.A. Bolzano,547,85.901,5.091,956,89,2%,81,15,800%,8,150,-2000%,Dati della Protezione Civile del 25 Novembre 2021 ore 18:19
P.A. Trento,177,51.412,1.331,244,52,4%,46,8,000%,6,110,2000%,Dati della Protezione Civile del 25 Novembre 2021 ore 18:19
Piemonte,780,395.575,8.607,200,363,4%,332,8,440%,31,072,690%,Dati della Protezione Civile del 25 Novembre 2021 ore 18:19
Puglia,233,278.221,3.830,97,162,4%,143,4,-070%,19,048,560%,Dati della Protezione Civile del 25 Novembre 2021 ore 18:19
Sardegna,164,78.342,2.519,156,60,2%,47,3,930%,13,081,000%,Dati della Protezione Civile del 25 Novembre 2021 ore 18:19
Sicilia,655,320.887,11.304,232,376,3%,335,7,-230%,41,084,000%,Dati della Protezione Civile del 25 Novembre 2021 ore 18:19
Toscana,610,299.087,8.321,225,301,4%,253,7,000%,48,130,210%,Dati della Protezione Civile del 25 Novembre 2021 ore 18:19
Umbria,104,67.154,1.654,190,56,3%,49,6,430%,7,080,000%,Dati della Protezione Civile del 25 Novembre 2021 ore 18:19
Valle d'Aosta,83,12.938,539,431,15,3%,13,10,1820%,2,160,000%,Dati della Protezione Civile del 25 Novembre 2021 ore 18:19
Veneto,2.066,507.300,25.026,513,474,2%,400,8,440%,74,152,720%,Dati della Protezione Civile del 25 Novembre 2021 ore 18:19
Italia,13.764,4.968.341,166.598,279,5.277,3%,4.689,8,130%,588,099,260%,Dati della Protezione Civile del 25 Novembre 2021 ore 18:19
