Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,115,86.281,3.652,282,100,3%,91,7,000%,9,070,1250%,Dati della Protezione Civile del 23 Novembre 2021 ore 18:31
Basilicata,37,31.337,956,173,19,2%,18,3,-1430%,1,018,-5000%,Dati della Protezione Civile del 23 Novembre 2021 ore 18:31
Calabria,163,91.245,3.759,198,128,3%,116,6,-250%,12,063,000%,Dati della Protezione Civile del 23 Novembre 2021 ore 18:31
Campania,750,483.678,14.573,255,324,2%,302,5,450%,22,039,-830%,Dati della Protezione Civile del 23 Novembre 2021 ore 18:31
Emilia-Romagna,850,447.312,15.391,345,616,4%,553,12,-070%,63,141,1050%,Dati della Protezione Civile del 23 Novembre 2021 ore 18:31
Friuli Venezia Giulia,414,126.894,6.068,503,254,4%,229,19,270%,25,207,-380%,Dati della Protezione Civile del 23 Novembre 2021 ore 18:31
Lazio,1.456,414.613,15.841,275,761,5%,677,12,320%,84,146,000%,Dati della Protezione Civile del 23 Novembre 2021 ore 18:31
Liguria,350,119.769,3.298,216,141,4%,123,8,420%,18,118,000%,Dati della Protezione Civile del 23 Novembre 2021 ore 18:31
Lombardia,1.668,918.333,22.854,228,803,4%,736,7,730%,67,067,310%,Dati della Protezione Civile del 23 Novembre 2021 ore 18:31
Marche,264,121.041,3.942,261,90,2%,68,4,000%,22,145,-430%,Dati della Protezione Civile del 23 Novembre 2021 ore 18:31
Molise,0,15.023,340,113,10,3%,9,3,000%,1,033,000%,Dati della Protezione Civile del 23 Novembre 2021 ore 18:31
P.A. Bolzano,272,85.015,4.643,872,89,2%,81,15,250%,8,150,-1110%,Dati della Protezione Civile del 23 Novembre 2021 ore 18:31
P.A. Trento,101,51.084,1.188,218,53,4%,48,9,-590%,5,092,-1670%,Dati della Protezione Civile del 23 Novembre 2021 ore 18:31
Piemonte,639,394.145,7.939,184,356,4%,327,8,-300%,29,067,-330%,Dati della Protezione Civile del 23 Novembre 2021 ore 18:31
Puglia,249,277.715,3.948,100,168,4%,151,4,130%,17,043,000%,Dati della Protezione Civile del 23 Novembre 2021 ore 18:31
Sardegna,76,77.972,2.291,142,61,3%,48,3,-770%,13,081,830%,Dati della Protezione Civile del 23 Novembre 2021 ore 18:31
Sicilia,505,319.530,10.903,224,382,4%,340,7,-340%,42,086,240%,Dati della Protezione Civile del 23 Novembre 2021 ore 18:31
Toscana,370,298.086,8.184,222,303,4%,258,7,120%,45,122,230%,Dati della Protezione Civile del 23 Novembre 2021 ore 18:31
Umbria,68,66.940,1.645,189,54,3%,47,5,-210%,7,080,1670%,Dati della Protezione Civile del 23 Novembre 2021 ore 18:31
Valle d'Aosta,68,12.819,443,354,11,2%,10,8,6670%,1,080,000%,Dati della Protezione Civile del 23 Novembre 2021 ore 18:31
Veneto,1.632,503.303,22.652,464,434,2%,365,7,700%,69,141,950%,Dati della Protezione Civile del 23 Novembre 2021 ore 18:31
Italia,10.047,4.942.135,154.510,259,5.157,3%,4.597,8,200%,560,094,200%,Dati della Protezione Civile del 23 Novembre 2021 ore 18:31
