Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,23,35746,11251,862,480,4%,443,34,1.8&,37,2.83,-2.6%,Dati della Protezione Civile del 02 Gennaio 2021 ore 20:04
Basilicata,39,11021,6142,1103,96,2%,93,17,12&,3,0.54,-40%,Dati della Protezione Civile del 02 Gennaio 2021 ore 20:04
Calabria,175,24440,8816,458,253,3%,234,12,0.4&,19,0.99,5.6%,Dati della Protezione Civile del 02 Gennaio 2021 ore 20:04
Campania,392,191799,78015,1348,1454,2%,1355,23,-0.3&,99,1.71,-4.8%,Dati della Protezione Civile del 02 Gennaio 2021 ore 20:04
Emilia-Romagna,2035,176170,58506,1310,2878,5%,2649,59,0.2&,229,5.13,-0.9%,Dati della Protezione Civile del 02 Gennaio 2021 ore 20:04
Friuli Venezia Giulia,359,51101,11847,978,715,6%,652,54,0.8&,63,5.2,0%,Dati della Protezione Civile del 02 Gennaio 2021 ore 20:04
Lazio,1275,166239,76448,1303,3107,4%,2792,48,1.5&,315,5.37,3.3%,Dati della Protezione Civile del 02 Gennaio 2021 ore 20:04
Liguria,203,61084,5702,370,740,13%,674,44,1.5&,66,4.28,4.8%,Dati della Protezione Civile del 02 Gennaio 2021 ore 20:04
Lombardia,1402,483361,56010,554,3784,7%,3293,33,-1.8&,491,4.86,0.8%,Dati della Protezione Civile del 02 Gennaio 2021 ore 20:04
Marche,285,42602,11787,776,544,5%,479,32,0&,65,4.28,6.6%,Dati della Protezione Civile del 02 Gennaio 2021 ore 20:04
Molise,21,6655,1739,575,60,3%,51,17,10.9&,9,2.98,-18.2%,Dati della Protezione Civile del 02 Gennaio 2021 ore 20:04
P.A. Bolzano,86,29850,10838,2037,200,2%,176,33,10.7&,24,4.51,-11.1%,Dati della Protezione Civile del 02 Gennaio 2021 ore 20:04
P.A. Trento,116,22149,1982,365,410,21%,369,68,1.9&,41,7.55,5.1%,Dati della Protezione Civile del 02 Gennaio 2021 ore 20:04
Piemonte,433,199319,24197,557,2959,12%,2777,64,-0.3&,182,4.19,-1.1%,Dati della Protezione Civile del 02 Gennaio 2021 ore 20:04
Puglia,344,92703,53812,1343,1642,3%,1503,37,1.8&,139,3.47,1.5%,Dati della Protezione Civile del 02 Gennaio 2021 ore 20:04
Sardegna,189,31667,16672,1023,520,3%,479,29,0&,41,2.51,-2.4%,Dati della Protezione Civile del 02 Gennaio 2021 ore 20:04
Sicilia,734,95500,34950,703,1276,4%,1090,22,1.6&,186,3.74,5.7%,Dati della Protezione Civile del 02 Gennaio 2021 ore 20:04
Toscana,498,121415,10021,269,964,10%,825,22,1.9&,139,3.73,-2.8%,Dati della Protezione Civile del 02 Gennaio 2021 ore 20:04
Umbria,50,29238,3793,431,317,8%,270,31,6.3&,47,5.34,2.2%,Dati della Protezione Civile del 02 Gennaio 2021 ore 20:04
Valle d'Aosta,7,7297,413,329,78,19%,76,61,1.3&,2,1.59,100%,Dati della Protezione Civile del 02 Gennaio 2021 ore 20:04
Veneto,3165,261845,94121,1918,3040,3%,2668,54,0.4&,372,7.58,0%,Dati della Protezione Civile del 02 Gennaio 2021 ore 20:04
Italia,11831,2141201,577062,958,25517,4%,22948,38,0.6&,2569,4.26,0.6%,Dati della Protezione Civile del 02 Gennaio 2021 ore 20:04
