Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,42,1324,1,177,23,Dati della Protezione Civile del 07 Agosto 2021 ore 19:24
Basilicata,21,346,2,88,13,Dati della Protezione Civile del 07 Agosto 2021 ore 19:24
Calabria,74,778,4,169,2,Dati della Protezione Civile del 07 Agosto 2021 ore 19:24
Campania,253,3832,15,548,195,Dati della Protezione Civile del 07 Agosto 2021 ore 19:24
Emilia-Romagna,280,6538,22,760,0,Dati della Protezione Civile del 07 Agosto 2021 ore 19:24
Friuli Venezia Giulia,20,1277,2,175,0,Dati della Protezione Civile del 07 Agosto 2021 ore 19:24
Lazio,381,6421,54,943,243,Dati della Protezione Civile del 07 Agosto 2021 ore 19:24
Liguria,44,1670,15,214,12,Dati della Protezione Civile del 07 Agosto 2021 ore 19:24
Lombardia,259,6369,35,1416,114,Dati della Protezione Civile del 07 Agosto 2021 ore 19:24
Marche,44,951,5,209,61,Dati della Protezione Civile del 07 Agosto 2021 ore 19:24
Molise,2,176,1,39,26,Dati della Protezione Civile del 07 Agosto 2021 ore 19:24
P.A. Bolzano,7,391,2,100,20,Dati della Protezione Civile del 07 Agosto 2021 ore 19:24
P.A. Trento,17,517,1,90,0,Dati della Protezione Civile del 07 Agosto 2021 ore 19:24
Piemonte,85,5824,5,628,99,Dati della Protezione Civile del 07 Agosto 2021 ore 19:24
Puglia,101,2784,13,464,0,Dati della Protezione Civile del 07 Agosto 2021 ore 19:24
Sardegna,108,1602,20,196,39,Dati della Protezione Civile del 07 Agosto 2021 ore 19:24
Sicilia,394,3136,47,728,196,Dati della Protezione Civile del 07 Agosto 2021 ore 19:24
Toscana,224,5033,25,570,40,Dati della Protezione Civile del 07 Agosto 2021 ore 19:24
Umbria,24,684,1,91,36,Dati della Protezione Civile del 07 Agosto 2021 ore 19:24
Valle d'Aosta,3,83,0,33,0,Dati della Protezione Civile del 07 Agosto 2021 ore 19:24
Veneto,150,6000,18,1000,0,Dati della Protezione Civile del 07 Agosto 2021 ore 19:24
Italia,2533,55736,288,8638,1119,Dati della Protezione Civile del 07 Agosto 2021 ore 19:24
