Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,675,1495,87,215,0,Dati della Protezione Civile del 16 Marzo 2021 ore 18:09
Basilicata,163,422,16,88,13,Dati della Protezione Civile del 16 Marzo 2021 ore 18:09
Calabria,277,913,29,152,25,Dati della Protezione Civile del 16 Marzo 2021 ore 18:09
Campania,1560,4211,165,620,36,Dati della Protezione Civile del 16 Marzo 2021 ore 18:09
Emilia-Romagna,3516,6490,378,760,0,Dati della Protezione Civile del 16 Marzo 2021 ore 18:09
Friuli Venezia Giulia,530,1277,77,175,0,Dati della Protezione Civile del 16 Marzo 2021 ore 18:09
Lazio,2399,6421,294,943,193,Dati della Protezione Civile del 16 Marzo 2021 ore 18:09
Liguria,570,1796,65,222,12,Dati della Protezione Civile del 16 Marzo 2021 ore 18:09
Lombardia,6474,12853,765,1416,114,Dati della Protezione Civile del 16 Marzo 2021 ore 18:09
Marche,735,1176,133,233,40,Dati della Protezione Civile del 16 Marzo 2021 ore 18:09
Molise,90,221,19,39,0,Dati della Protezione Civile del 16 Marzo 2021 ore 18:09
P.A. Bolzano,154,522,33,100,0,Dati della Protezione Civile del 16 Marzo 2021 ore 18:09
P.A. Trento,207,594,52,90,15,Dati della Protezione Civile del 16 Marzo 2021 ore 18:09
Piemonte,3169,5824,299,628,99,Dati della Protezione Civile del 16 Marzo 2021 ore 18:09
Puglia,1554,3623,196,569,80,Dati della Protezione Civile del 16 Marzo 2021 ore 18:09
Sardegna,172,1602,29,208,35,Dati della Protezione Civile del 16 Marzo 2021 ore 18:09
Sicilia,725,3880,113,834,196,Dati della Protezione Civile del 16 Marzo 2021 ore 18:09
Toscana,1430,5033,239,598,18,Dati della Protezione Civile del 16 Marzo 2021 ore 18:09
Umbria,402,860,78,139,2,Dati della Protezione Civile del 16 Marzo 2021 ore 18:09
Valle d'Aosta,14,227,3,20,12,Dati della Protezione Civile del 16 Marzo 2021 ore 18:09
Veneto,1282,6000,186,1000,0,Dati della Protezione Civile del 16 Marzo 2021 ore 18:09
Italia,26098,65440,3256,9049,890,Dati della Protezione Civile del 16 Marzo 2021 ore 18:09
