OBJECTID,PROVINCIA,DATA_RICEVIMENTO_TAMPONE,NUM_TAMP,INCREMENTO,REGIONE,ObjectId2
481,VARESE,20200319,53,417,LOMBARDIA,1
482,VARESE,20200320,40,457,LOMBARDIA,2
483,VARESE,20200321,49,506,LOMBARDIA,3
484,VARESE,20200322,29,535,LOMBARDIA,4
485,VARESE,20200323,55,590,LOMBARDIA,5
486,VARESE,20200324,64,654,LOMBARDIA,6
487,VARESE,20200325,60,714,LOMBARDIA,7
488,VARESE,20200326,54,768,LOMBARDIA,8
489,VARESE,20200327,59,827,LOMBARDIA,9
490,VARESE,20200328,43,870,LOMBARDIA,10
491,VARESE,20200329,27,897,LOMBARDIA,11
492,VARESE,20200330,47,944,LOMBARDIA,12
493,VARESE,20200331,50,994,LOMBARDIA,13
494,VARESE,20200401,8,1002,LOMBARDIA,14
1,BERGAMO,20200221,1,1,LOMBARDIA,15
2,BERGAMO,20200222,4,5,LOMBARDIA,16
3,BERGAMO,20200223,6,11,LOMBARDIA,17
4,BERGAMO,20200224,13,24,LOMBARDIA,18
5,BERGAMO,20200225,45,69,LOMBARDIA,19
6,BERGAMO,20200226,52,121,LOMBARDIA,20
7,BERGAMO,20200227,25,146,LOMBARDIA,21
8,BERGAMO,20200228,46,192,LOMBARDIA,22
9,BERGAMO,20200229,106,298,LOMBARDIA,23
10,BERGAMO,20200301,94,392,LOMBARDIA,24
11,BERGAMO,20200302,112,504,LOMBARDIA,25
12,BERGAMO,20200303,162,666,LOMBARDIA,26
13,BERGAMO,20200304,187,853,LOMBARDIA,27
14,BERGAMO,20200305,247,1100,LOMBARDIA,28
15,BERGAMO,20200306,339,1439,LOMBARDIA,29
16,BERGAMO,20200307,266,1705,LOMBARDIA,30
17,BERGAMO,20200308,202,1907,LOMBARDIA,31
18,BERGAMO,20200309,356,2263,LOMBARDIA,32
19,BERGAMO,20200310,329,2592,LOMBARDIA,33
20,BERGAMO,20200311,390,2982,LOMBARDIA,34
21,BERGAMO,20200312,419,3401,LOMBARDIA,35
22,BERGAMO,20200313,485,3886,LOMBARDIA,36
23,BERGAMO,20200314,364,4250,LOMBARDIA,37
24,BERGAMO,20200315,305,4555,LOMBARDIA,38
25,BERGAMO,20200316,390,4945,LOMBARDIA,39
26,BERGAMO,20200317,473,5418,LOMBARDIA,40
27,BERGAMO,20200318,447,5865,LOMBARDIA,41
28,BERGAMO,20200319,405,6270,LOMBARDIA,42
29,BERGAMO,20200320,361,6631,LOMBARDIA,43
30,BERGAMO,20200321,285,6916,LOMBARDIA,44
31,BERGAMO,20200322,247,7163,LOMBARDIA,45
32,BERGAMO,20200323,320,7483,LOMBARDIA,46
33,BERGAMO,20200324,316,7799,LOMBARDIA,47
34,BERGAMO,20200325,323,8122,LOMBARDIA,48
35,BERGAMO,20200326,259,8381,LOMBARDIA,49
36,BERGAMO,20200327,226,8607,LOMBARDIA,50
381,MONZA E DELLA BRIANZA,20200326,139,2056,LOMBARDIA,51
382,MONZA E DELLA BRIANZA,20200327,188,2244,LOMBARDIA,52
383,MONZA E DELLA BRIANZA,20200328,99,2343,LOMBARDIA,53
384,MONZA E DELLA BRIANZA,20200329,47,2390,LOMBARDIA,54
385,MONZA E DELLA BRIANZA,20200330,103,2493,LOMBARDIA,55
386,MONZA E DELLA BRIANZA,20200331,52,2545,LOMBARDIA,56
