OBJECTID,PROVINCIA,DATA_RICEVIMENTO_TAMPONE,NUM_TAMP,INCREMENTO,REGIONE,ObjectId2
591,MONZA E DELLA BRIANZA,20200301,2,14,LOMBARDIA,1
592,MONZA E DELLA BRIANZA,20200302,7,21,LOMBARDIA,2
593,MONZA E DELLA BRIANZA,20200303,12,33,LOMBARDIA,3
594,MONZA E DELLA BRIANZA,20200304,15,48,LOMBARDIA,4
595,MONZA E DELLA BRIANZA,20200305,19,67,LOMBARDIA,5
596,MONZA E DELLA BRIANZA,20200306,35,102,LOMBARDIA,6
597,MONZA E DELLA BRIANZA,20200307,17,119,LOMBARDIA,7
598,MONZA E DELLA BRIANZA,20200308,18,137,LOMBARDIA,8
599,MONZA E DELLA BRIANZA,20200309,41,178,LOMBARDIA,9
600,MONZA E DELLA BRIANZA,20200310,34,212,LOMBARDIA,10
601,MONZA E DELLA BRIANZA,20200311,63,275,LOMBARDIA,11
602,MONZA E DELLA BRIANZA,20200312,95,370,LOMBARDIA,12
603,MONZA E DELLA BRIANZA,20200313,76,446,LOMBARDIA,13
604,MONZA E DELLA BRIANZA,20200314,60,506,LOMBARDIA,14
605,MONZA E DELLA BRIANZA,20200315,42,548,LOMBARDIA,15
606,MONZA E DELLA BRIANZA,20200316,130,678,LOMBARDIA,16
607,MONZA E DELLA BRIANZA,20200317,127,805,LOMBARDIA,17
608,MONZA E DELLA BRIANZA,20200318,133,938,LOMBARDIA,18
609,MONZA E DELLA BRIANZA,20200319,103,1041,LOMBARDIA,19
610,MONZA E DELLA BRIANZA,20200320,147,1188,LOMBARDIA,20
611,MONZA E DELLA BRIANZA,20200321,45,1233,LOMBARDIA,21
612,MONZA E DELLA BRIANZA,20200322,55,1288,LOMBARDIA,22
613,MONZA E DELLA BRIANZA,20200323,148,1436,LOMBARDIA,23
614,MONZA E DELLA BRIANZA,20200324,138,1574,LOMBARDIA,24
615,MONZA E DELLA BRIANZA,20200325,189,1763,LOMBARDIA,25
616,MONZA E DELLA BRIANZA,20200326,167,1930,LOMBARDIA,26
617,MONZA E DELLA BRIANZA,20200327,187,2117,LOMBARDIA,27
618,MONZA E DELLA BRIANZA,20200328,58,2175,LOMBARDIA,28
619,MONZA E DELLA BRIANZA,20200329,57,2232,LOMBARDIA,29
620,MONZA E DELLA BRIANZA,20200330,115,2347,LOMBARDIA,30
