OBJECTID,PROVINCIA,DATA_RICEVIMENTO_TAMPONE,NUM_TAMP,INCREMENTO,REGIONE,ObjectId2
889,SONDRIO,20200402,26,483,LOMBARDIA,1
890,SONDRIO,20200403,28,511,LOMBARDIA,2
891,SONDRIO,20200404,16,527,LOMBARDIA,3
892,SONDRIO,20200405,49,576,LOMBARDIA,4
893,SONDRIO,20200406,14,590,LOMBARDIA,5
894,SONDRIO,20200407,22,612,LOMBARDIA,6
895,SONDRIO,20200408,9,621,LOMBARDIA,7
896,SONDRIO,20200409,22,643,LOMBARDIA,8
897,SONDRIO,20200410,25,668,LOMBARDIA,9
898,SONDRIO,20200411,70,738,LOMBARDIA,10
899,SONDRIO,20200412,107,845,LOMBARDIA,11
900,SONDRIO,20200413,17,862,LOMBARDIA,12
901,SONDRIO,20200414,7,869,LOMBARDIA,13
902,SONDRIO,20200415,36,905,LOMBARDIA,14
903,SONDRIO,20200416,42,947,LOMBARDIA,15
904,SONDRIO,20200417,21,968,LOMBARDIA,16
905,SONDRIO,20200418,42,1010,LOMBARDIA,17
906,SONDRIO,20200419,14,1024,LOMBARDIA,18
907,SONDRIO,20200420,5,1029,LOMBARDIA,19
908,SONDRIO,20200421,54,1083,LOMBARDIA,20
909,SONDRIO,20200422,16,1099,LOMBARDIA,21
910,SONDRIO,20200423,37,1136,LOMBARDIA,22
911,SONDRIO,20200424,7,1143,LOMBARDIA,23
912,SONDRIO,20200425,4,1147,LOMBARDIA,24
913,SONDRIO,20200426,2,1149,LOMBARDIA,25
914,SONDRIO,20200427,9,1158,LOMBARDIA,26
915,SONDRIO,20200428,30,1188,LOMBARDIA,27
916,SONDRIO,20200429,12,1200,LOMBARDIA,28
917,SONDRIO,20200430,24,1224,LOMBARDIA,29
918,SONDRIO,20200501,8,1232,LOMBARDIA,30
919,SONDRIO,20200502,3,1235,LOMBARDIA,31
920,SONDRIO,20200503,1,1236,LOMBARDIA,32
921,SONDRIO,20200504,3,1239,LOMBARDIA,33
922,SONDRIO,20200505,37,1276,LOMBARDIA,34
923,SONDRIO,20200506,2,1278,LOMBARDIA,35
924,SONDRIO,20200507,1,1279,LOMBARDIA,36
925,SONDRIO,20200508,4,1283,LOMBARDIA,37
926,SONDRIO,20200509,4,1287,LOMBARDIA,38
927,SONDRIO,20200510,1,1288,LOMBARDIA,39
928,VARESE,20200225,2,2,LOMBARDIA,40
929,VARESE,20200226,1,3,LOMBARDIA,41
930,VARESE,20200227,1,4,LOMBARDIA,42
931,VARESE,20200228,1,5,LOMBARDIA,43
932,VARESE,20200229,1,6,LOMBARDIA,44
933,VARESE,20200301,3,9,LOMBARDIA,45
934,VARESE,20200302,7,16,LOMBARDIA,46
935,VARESE,20200303,3,19,LOMBARDIA,47
936,VARESE,20200304,5,24,LOMBARDIA,48
937,VARESE,20200305,5,29,LOMBARDIA,49
938,VARESE,20200306,8,37,LOMBARDIA,50
839,PAVIA,20200421,98,3945,LOMBARDIA,51
840,PAVIA,20200422,65,4010,LOMBARDIA,52
841,PAVIA,20200423,64,4074,LOMBARDIA,53
842,PAVIA,20200424,99,4173,LOMBARDIA,54
843,PAVIA,20200425,45,4218,LOMBARDIA,55
844,PAVIA,20200426,10,4228,LOMBARDIA,56
845,PAVIA,20200427,47,4275,LOMBARDIA,57
846,PAVIA,20200428,68,4343,LOMBARDIA,58
847,PAVIA,20200429,77,4420,LOMBARDIA,59
848,PAVIA,20200430,75,4495,LOMBARDIA,60
849,PAVIA,20200501,7,4502,LOMBARDIA,61
850,PAVIA,20200502,69,4571,LOMBARDIA,62
851,PAVIA,20200503,3,4574,LOMBARDIA,63
852,PAVIA,20200504,50,4624,LOMBARDIA,64
853,PAVIA,20200505,39,4663,LOMBARDIA,65
854,PAVIA,20200506,46,4709,LOMBARDIA,66
855,PAVIA,20200507,17,4726,LOMBARDIA,67
856,PAVIA,20200508,37,4763,LOMBARDIA,68
857,PAVIA,20200509,27,4790,LOMBARDIA,69
858,PAVIA,20200510,11,4801,LOMBARDIA,70
859,SONDRIO,20200223,1,1,LOMBARDIA,71
860,SONDRIO,20200225,2,3,LOMBARDIA,72
861,SONDRIO,20200303,1,4,LOMBARDIA,73
862,SONDRIO,20200305,3,7,LOMBARDIA,74
863,SONDRIO,20200307,2,9,LOMBARDIA,75
864,SONDRIO,20200308,3,12,LOMBARDIA,76
865,SONDRIO,20200309,1,13,LOMBARDIA,77
866,SONDRIO,20200310,14,27,LOMBARDIA,78
867,SONDRIO,20200311,7,34,LOMBARDIA,79
868,SONDRIO,20200312,8,42,LOMBARDIA,80
869,SONDRIO,20200313,10,52,LOMBARDIA,81
870,SONDRIO,20200314,4,56,LOMBARDIA,82
871,SONDRIO,20200315,17,73,LOMBARDIA,83
872,SONDRIO,20200316,14,87,LOMBARDIA,84
873,SONDRIO,20200317,27,114,LOMBARDIA,85
874,SONDRIO,20200318,34,148,LOMBARDIA,86
875,SONDRIO,20200319,20,168,LOMBARDIA,87
789,PAVIA,20200302,15,104,LOMBARDIA,88
876,SONDRIO,20200320,37,205,LOMBARDIA,89
877,SONDRIO,20200321,11,216,LOMBARDIA,90
878,SONDRIO,20200322,15,231,LOMBARDIA,91
879,SONDRIO,20200323,28,259,LOMBARDIA,92
880,SONDRIO,20200324,21,280,LOMBARDIA,93
881,SONDRIO,20200325,15,295,LOMBARDIA,94
882,SONDRIO,20200326,40,335,LOMBARDIA,95
883,SONDRIO,20200327,25,360,LOMBARDIA,96
884,SONDRIO,20200328,13,373,LOMBARDIA,97
885,SONDRIO,20200329,11,384,LOMBARDIA,98
886,SONDRIO,20200330,38,422,LOMBARDIA,99
887,SONDRIO,20200331,10,432,LOMBARDIA,100
888,SONDRIO,20200401,25,457,LOMBARDIA,101
790,PAVIA,20200303,26,130,LOMBARDIA,102
791,PAVIA,20200304,17,147,LOMBARDIA,103
792,PAVIA,20200305,25,172,LOMBARDIA,104
793,PAVIA,20200306,34,206,LOMBARDIA,105
794,PAVIA,20200307,27,233,LOMBARDIA,106
795,PAVIA,20200308,25,258,LOMBARDIA,107
796,PAVIA,20200309,71,329,LOMBARDIA,108
797,PAVIA,20200310,63,392,LOMBARDIA,109
798,PAVIA,20200311,73,465,LOMBARDIA,110
799,PAVIA,20200312,53,518,LOMBARDIA,111
800,PAVIA,20200313,70,588,LOMBARDIA,112
801,PAVIA,20200314,62,650,LOMBARDIA,113
802,PAVIA,20200315,54,704,LOMBARDIA,114
803,PAVIA,20200316,89,793,LOMBARDIA,115
804,PAVIA,20200317,77,870,LOMBARDIA,116
805,PAVIA,20200318,99,969,LOMBARDIA,117
806,PAVIA,20200319,96,1065,LOMBARDIA,118
807,PAVIA,20200320,108,1173,LOMBARDIA,119
808,PAVIA,20200321,62,1235,LOMBARDIA,120
809,PAVIA,20200322,89,1324,LOMBARDIA,121
810,PAVIA,20200323,161,1485,LOMBARDIA,122
811,PAVIA,20200324,145,1630,LOMBARDIA,123
812,PAVIA,20200325,117,1747,LOMBARDIA,124
813,PAVIA,20200326,97,1844,LOMBARDIA,125
814,PAVIA,20200327,96,1940,LOMBARDIA,126
815,PAVIA,20200328,67,2007,LOMBARDIA,127
816,PAVIA,20200329,53,2060,LOMBARDIA,128
817,PAVIA,20200330,117,2177,LOMBARDIA,129
818,PAVIA,20200331,103,2280,LOMBARDIA,130
819,PAVIA,20200401,147,2427,LOMBARDIA,131
820,PAVIA,20200402,97,2524,LOMBARDIA,132
821,PAVIA,20200403,139,2663,LOMBARDIA,133
822,PAVIA,20200404,59,2722,LOMBARDIA,134
823,PAVIA,20200405,31,2753,LOMBARDIA,135
824,PAVIA,20200406,92,2845,LOMBARDIA,136
825,PAVIA,20200407,75,2920,LOMBARDIA,137
826,PAVIA,20200408,90,3010,LOMBARDIA,138
827,PAVIA,20200409,107,3117,LOMBARDIA,139
828,PAVIA,20200410,131,3248,LOMBARDIA,140
829,PAVIA,20200411,65,3313,LOMBARDIA,141
830,PAVIA,20200412,22,3335,LOMBARDIA,142
831,PAVIA,20200413,29,3364,LOMBARDIA,143
832,PAVIA,20200414,89,3453,LOMBARDIA,144
833,PAVIA,20200415,59,3512,LOMBARDIA,145
834,PAVIA,20200416,67,3579,LOMBARDIA,146
