date,nuoviCasiGiornalieri
2020-05-18T00:00:00,12
2020-05-19T00:00:00,10
2020-05-20T00:00:00,12
2020-05-21T00:00:00,17
2020-05-22T00:00:00,16
2020-05-23T00:00:00,8
2020-05-24T00:00:00,3
2020-05-25T00:00:00,2
2020-05-26T00:00:00,11
2020-05-27T00:00:00,8
2020-05-28T00:00:00,1
2020-05-29T00:00:00,7
2020-05-30T00:00:00,5
2020-05-31T00:00:00,2
2020-06-01T00:00:00,4
2020-06-02T00:00:00,0
2020-06-03T00:00:00,5
2020-06-04T00:00:00,1
2020-06-05T00:00:00,5
2020-06-06T00:00:00,3
2020-06-07T00:00:00,0
2020-06-08T00:00:00,1
2020-06-09T00:00:00,0
2020-06-10T00:00:00,1
2020-06-11T00:00:00,1
2020-06-12T00:00:00,0
2020-06-13T00:00:00,1
2020-06-14T00:00:00,0
2020-06-15T00:00:00,0
2020-06-16T00:00:00,1
2020-06-17T00:00:00,3
2020-06-18T00:00:00,1
2020-06-19T00:00:00,4
2020-06-20T00:00:00,0
2020-06-21T00:00:00,0
2020-06-22T00:00:00,2
2020-06-23T00:00:00,0
2020-06-24T00:00:00,1
2020-06-25T00:00:00,1
2020-06-26T00:00:00,0
2020-06-27T00:00:00,0
2020-06-28T00:00:00,0
2020-06-29T00:00:00,0
2020-06-30T00:00:00,0
2020-07-01T00:00:00,1
2020-07-02T00:00:00,2
2020-07-03T00:00:00,3
2020-07-04T00:00:00,0
2020-07-05T00:00:00,0
2020-07-06T00:00:00,0
2020-07-07T00:00:00,1
2020-07-08T00:00:00,0
2020-07-09T00:00:00,4
2020-07-10T00:00:00,1
2020-07-11T00:00:00,0
2020-07-12T00:00:00,0
2020-07-13T00:00:00,0
2020-07-14T00:00:00,0
2020-07-15T00:00:00,1
2020-07-16T00:00:00,8
2020-07-17T00:00:00,2
2020-07-18T00:00:00,5
2020-07-19T00:00:00,0
2020-07-20T00:00:00,0
2020-07-21T00:00:00,5
2020-07-22T00:00:00,4
2020-07-23T00:00:00,15
2020-07-24T00:00:00,6
2020-07-25T00:00:00,4
2020-07-26T00:00:00,2
2020-07-27T00:00:00,11
2020-07-28T00:00:00,6
2020-07-29T00:00:00,11
2020-07-30T00:00:00,4
2020-07-31T00:00:00,13
2020-08-01T00:00:00,5
2020-08-02T00:00:00,6
2020-08-03T00:00:00,7
2020-08-04T00:00:00,24
2020-08-05T00:00:00,10
2020-08-06T00:00:00,8
2020-08-07T00:00:00,7
2020-08-08T00:00:00,13
2020-08-09T00:00:00,28
2020-08-10T00:00:00,21
2020-08-11T00:00:00,25
2020-08-12T00:00:00,21
2020-08-13T00:00:00,14
2020-08-14T00:00:00,17
2020-08-15T00:00:00,16
2020-08-16T00:00:00,12
2020-08-17T00:00:00,29
2020-08-18T00:00:00,28
2020-08-19T00:00:00,20
2020-08-20T00:00:00,43
2020-08-21T00:00:00,35
2020-08-22T00:00:00,29
2020-08-23T00:00:00,41
2020-08-24T00:00:00,46
2020-08-25T00:00:00,51
2020-08-26T00:00:00,43
2020-08-27T00:00:00,49
2020-08-28T00:00:00,75
2020-08-29T00:00:00,57
2020-08-30T00:00:00,43
2020-08-31T00:00:00,44
2020-09-01T00:00:00,86
2020-09-02T00:00:00,96
2020-09-03T00:00:00,93
2020-09-04T00:00:00,58
2020-09-05T00:00:00,35
2020-09-06T00:00:00,41
2020-09-07T00:00:00,163
2020-09-08T00:00:00,92
2020-09-09T00:00:00,61
2020-09-10T00:00:00,100
2020-09-11T00:00:00,107
2020-09-12T00:00:00,58
2020-09-13T00:00:00,43
2020-09-14T00:00:00,90
2020-09-15T00:00:00,93
2020-09-16T00:00:00,68
2020-09-17T00:00:00,84
2020-09-18T00:00:00,100
2020-09-19T00:00:00,92
2020-09-20T00:00:00,29
2020-09-21T00:00:00,89
2020-09-22T00:00:00,77
2020-09-23T00:00:00,79
2020-09-24T00:00:00,87
2020-09-25T00:00:00,79
2020-09-26T00:00:00,94
2020-09-27T00:00:00,51
2020-09-28T00:00:00,91
2020-09-29T00:00:00,91
2020-09-30T00:00:00,108
2020-10-01T00:00:00,128
2020-10-02T00:00:00,95
2020-10-03T00:00:00,106
2020-10-04T00:00:00,100
2020-10-05T00:00:00,193
2020-10-06T00:00:00,283
2020-10-07T00:00:00,152
2020-10-08T00:00:00,190
2020-10-09T00:00:00,325
2020-10-10T00:00:00,142
2020-10-11T00:00:00,130
2020-10-12T00:00:00,254
2020-10-13T00:00:00,358
2020-10-14T00:00:00,266
2020-10-15T00:00:00,279
2020-10-16T00:00:00,354
2020-10-17T00:00:00,318
2020-10-18T00:00:00,237
2020-10-19T00:00:00,381
2020-10-20T00:00:00,473
2020-10-21T00:00:00,602
2020-10-22T00:00:00,647
2020-10-23T00:00:00,721
2020-10-24T00:00:00,712
2020-10-25T00:00:00,378
2020-10-26T00:00:00,747
2020-10-27T00:00:00,856
2020-10-28T00:00:00,901
2020-10-29T00:00:00,888
2020-10-30T00:00:00,1141
2020-10-31T00:00:00,754
2020-11-01T00:00:00,507
2020-11-02T00:00:00,1013
2020-11-03T00:00:00,1082
2020-11-04T00:00:00,1278
2020-11-05T00:00:00,1472
2020-11-06T00:00:00,1389
2020-11-07T00:00:00,994
2020-11-08T00:00:00,558
2020-11-09T00:00:00,1567
2020-11-10T00:00:00,1518
2020-11-11T00:00:00,1435
2020-11-12T00:00:00,1589
2020-11-13T00:00:00,1510
2020-11-14T00:00:00,1263
2020-11-15T00:00:00,674
2020-11-16T00:00:00,1458
2020-11-17T00:00:00,1833
2020-11-18T00:00:00,1628
2020-11-19T00:00:00,1607
2020-11-20T00:00:00,1654
2020-11-21T00:00:00,1285
2020-11-22T00:00:00,510
2020-11-23T00:00:00,1485
2020-11-24T00:00:00,1616
2020-11-25T00:00:00,1604
2020-11-26T00:00:00,1853
2020-11-27T00:00:00,1681
2020-11-28T00:00:00,1039
2020-11-29T00:00:00,585
2020-11-30T00:00:00,1361
2020-12-01T00:00:00,1508
2020-12-02T00:00:00,1384
2020-12-03T00:00:00,1521
2020-12-04T00:00:00,1382
2020-12-05T00:00:00,1152
2020-12-06T00:00:00,379
2020-12-07T00:00:00,1294
2020-12-08T00:00:00,384
2020-12-09T00:00:00,1393
2020-12-10T00:00:00,1380
2020-12-11T00:00:00,1105
2020-12-12T00:00:00,913
2020-12-13T00:00:00,382
2020-12-14T00:00:00,992
2020-12-15T00:00:00,902
2020-12-16T00:00:00,1211
2020-12-17T00:00:00,1300
2020-12-18T00:00:00,1233
2020-12-19T00:00:00,959
2020-12-20T00:00:00,532
2020-12-21T00:00:00,987
2020-12-22T00:00:00,1213
2020-12-23T00:00:00,1299
2020-12-24T00:00:00,990
2020-12-25T00:00:00,304
2020-12-26T00:00:00,419
2020-12-27T00:00:00,399
2020-12-28T00:00:00,1094
2020-12-29T00:00:00,1517
2020-12-30T00:00:00,1549
2020-12-31T00:00:00,1221
2021-01-01T00:00:00,295
2021-01-02T00:00:00,998
2021-01-03T00:00:00,572
2021-01-04T00:00:00,1429
2021-01-05T00:00:00,1600
2021-01-06T00:00:00,454
2021-01-07T00:00:00,1464
2021-01-08T00:00:00,1543
2021-01-09T00:00:00,1238
2021-01-10T00:00:00,451
2021-01-11T00:00:00,1249
2021-01-12T00:00:00,1316
2021-01-13T00:00:00,1277
2021-01-14T00:00:00,1396
2021-01-15T00:00:00,1199
2021-01-16T00:00:00,879
2021-01-17T00:00:00,315
2021-01-18T00:00:00,1143
2021-01-19T00:00:00,1227
2021-01-20T00:00:00,1029
2021-01-21T00:00:00,998
2021-01-22T00:00:00,1099
2021-01-23T00:00:00,811
2021-01-24T00:00:00,330
2021-01-25T00:00:00,1176
2021-01-26T00:00:00,1229
2021-01-27T00:00:00,1152
2021-01-28T00:00:00,1007
2021-01-29T00:00:00,1161
2021-01-30T00:00:00,785
2021-01-31T00:00:00,295
2021-02-01T00:00:00,1117
2021-02-02T00:00:00,974
2021-02-03T00:00:00,1083
2021-02-04T00:00:00,972
2021-02-05T00:00:00,984
2021-02-06T00:00:00,721
2021-02-07T00:00:00,281
2021-02-08T00:00:00,1103
2021-02-09T00:00:00,1105
2021-02-10T00:00:00,1000
2021-02-11T00:00:00,999
2021-02-12T00:00:00,909
2021-02-13T00:00:00,661
2021-02-14T00:00:00,235
2021-02-15T00:00:00,858
2021-02-16T00:00:00,866
2021-02-17T00:00:00,810
2021-02-18T00:00:00,870
2021-02-19T00:00:00,992
2021-02-20T00:00:00,702
2021-02-21T00:00:00,291
2021-02-22T00:00:00,1100
2021-02-23T00:00:00,1086
2021-02-24T00:00:00,1051
2021-02-25T00:00:00,1179
2021-02-26T00:00:00,1293
2021-02-27T00:00:00,864
2021-02-28T00:00:00,479
2021-03-01T00:00:00,1277
2021-03-02T00:00:00,1281
2021-03-03T00:00:00,1480
2021-03-04T00:00:00,1436
2021-03-05T00:00:00,1652
2021-03-06T00:00:00,1096
2021-03-07T00:00:00,440
2021-03-08T00:00:00,1619
2021-03-09T00:00:00,1559
2021-03-10T00:00:00,1656
2021-03-11T00:00:00,1695
2021-03-12T00:00:00,1566
2021-03-13T00:00:00,1565
2021-03-14T00:00:00,523
2021-03-15T00:00:00,1765
2021-03-16T00:00:00,1685
2021-03-17T00:00:00,2030
2021-03-18T00:00:00,1717
2021-03-19T00:00:00,1986
2021-03-20T00:00:00,1504
2021-03-21T00:00:00,545
2021-03-22T00:00:00,2215
2021-03-23T00:00:00,2034
2021-03-24T00:00:00,2122
2021-03-25T00:00:00,1840
2021-03-26T00:00:00,2235
2021-03-27T00:00:00,1497
2021-03-28T00:00:00,555
2021-03-29T00:00:00,2229
2021-03-30T00:00:00,2230
2021-03-31T00:00:00,2217
2021-04-01T00:00:00,1952
2021-04-02T00:00:00,2117
2021-04-03T00:00:00,1541
2021-04-04T00:00:00,415
2021-04-05T00:00:00,435
2021-04-06T00:00:00,2103
2021-04-07T00:00:00,1833
2021-04-08T00:00:00,1787
2021-04-09T00:00:00,1622
2021-04-10T00:00:00,1416
2021-04-11T00:00:00,521
2021-04-12T00:00:00,1734
2021-04-13T00:00:00,1606
2021-04-14T00:00:00,1530
2021-04-15T00:00:00,1477
2021-04-16T00:00:00,1508
2021-04-17T00:00:00,1117
2021-04-18T00:00:00,352
2021-04-19T00:00:00,1582
2021-04-20T00:00:00,1370
2021-04-21T00:00:00,1540
2021-04-22T00:00:00,1415
2021-04-23T00:00:00,1432
2021-04-24T00:00:00,1055
2021-04-25T00:00:00,304
2021-04-26T00:00:00,1434
2021-04-27T00:00:00,1286
2021-04-28T00:00:00,1277
2021-04-29T00:00:00,1204
2021-04-30T00:00:00,1264
2021-05-01T00:00:00,418
2021-05-02T00:00:00,290
2021-05-03T00:00:00,1251
2021-05-04T00:00:00,935
2021-05-05T00:00:00,870
2021-05-06T00:00:00,745
2021-05-07T00:00:00,849
2021-05-08T00:00:00,589
2021-05-09T00:00:00,191
2021-05-10T00:00:00,769
2021-05-11T00:00:00,529
2021-05-12T00:00:00,527
2021-05-13T00:00:00,532
2021-05-14T00:00:00,466
2021-05-15T00:00:00,337
2021-05-16T00:00:00,115
2021-05-17T00:00:00,423
2021-05-18T00:00:00,403
2021-05-19T00:00:00,350
2021-05-20T00:00:00,359
2021-05-21T00:00:00,325
2021-05-22T00:00:00,228
2021-05-23T00:00:00,66
2021-05-24T00:00:00,353
2021-05-25T00:00:00,253
2021-05-26T00:00:00,242
2021-05-27T00:00:00,197
2021-05-28T00:00:00,218
2021-05-29T00:00:00,148
2021-05-30T00:00:00,60
2021-05-31T00:00:00,230
2021-06-01T00:00:00,180
2021-06-02T00:00:00,48
2021-06-03T00:00:00,190
2021-06-04T00:00:00,166
2021-06-05T00:00:00,128
2021-06-06T00:00:00,45
2021-06-07T00:00:00,175
2021-06-08T00:00:00,144
2021-06-09T00:00:00,108
2021-06-10T00:00:00,148
2021-06-11T00:00:00,130
2021-06-12T00:00:00,75
2021-06-13T00:00:00,27
2021-06-14T00:00:00,150
2021-06-15T00:00:00,109
2021-06-16T00:00:00,94
2021-06-17T00:00:00,89
2021-06-18T00:00:00,63
2021-06-19T00:00:00,29
2021-06-20T00:00:00,29
2021-06-21T00:00:00,90
2021-06-22T00:00:00,58
2021-06-23T00:00:00,50
2021-06-24T00:00:00,48
2021-06-25T00:00:00,54
2021-06-26T00:00:00,38
