date,nuoviCasiGiornalieri
2020-06-28T00:00:00,3
2020-06-29T00:00:00,11
2020-06-30T00:00:00,9
2020-07-01T00:00:00,13
2020-07-02T00:00:00,19
2020-07-03T00:00:00,30
2020-07-04T00:00:00,13
2020-07-05T00:00:00,19
2020-07-06T00:00:00,9
2020-07-07T00:00:00,12
2020-07-08T00:00:00,32
2020-07-09T00:00:00,18
2020-07-10T00:00:00,27
2020-07-11T00:00:00,23
2020-07-12T00:00:00,12
2020-07-13T00:00:00,21
2020-07-14T00:00:00,10
2020-07-15T00:00:00,10
2020-07-16T00:00:00,15
2020-07-17T00:00:00,23
2020-07-18T00:00:00,13
2020-07-19T00:00:00,10
2020-07-20T00:00:00,19
2020-07-21T00:00:00,22
2020-07-22T00:00:00,20
2020-07-23T00:00:00,15
2020-07-24T00:00:00,17
2020-07-25T00:00:00,17
2020-07-26T00:00:00,5
2020-07-27T00:00:00,20
2020-07-28T00:00:00,25
2020-07-29T00:00:00,9
2020-07-30T00:00:00,20
2020-07-31T00:00:00,15
2020-08-01T00:00:00,11
2020-08-02T00:00:00,10
2020-08-03T00:00:00,17
2020-08-04T00:00:00,13
2020-08-05T00:00:00,13
2020-08-06T00:00:00,13
2020-08-07T00:00:00,24
2020-08-08T00:00:00,28
2020-08-09T00:00:00,15
2020-08-10T00:00:00,20
2020-08-11T00:00:00,29
2020-08-12T00:00:00,28
2020-08-13T00:00:00,32
2020-08-14T00:00:00,28
2020-08-15T00:00:00,30
2020-08-16T00:00:00,24
2020-08-17T00:00:00,70
2020-08-18T00:00:00,98
2020-08-19T00:00:00,118
2020-08-20T00:00:00,125
2020-08-21T00:00:00,170
2020-08-22T00:00:00,139
2020-08-23T00:00:00,94
2020-08-24T00:00:00,171
2020-08-25T00:00:00,112
2020-08-26T00:00:00,117
2020-08-27T00:00:00,90
2020-08-28T00:00:00,93
2020-08-29T00:00:00,86
2020-08-30T00:00:00,39
2020-08-31T00:00:00,89
2020-09-01T00:00:00,66
2020-09-02T00:00:00,78
2020-09-03T00:00:00,126
2020-09-04T00:00:00,86
2020-09-05T00:00:00,85
2020-09-06T00:00:00,53
2020-09-07T00:00:00,63
2020-09-08T00:00:00,104
2020-09-09T00:00:00,95
2020-09-10T00:00:00,134
2020-09-11T00:00:00,117
2020-09-12T00:00:00,101
2020-09-13T00:00:00,48
2020-09-14T00:00:00,150
2020-09-15T00:00:00,158
2020-09-16T00:00:00,108
2020-09-17T00:00:00,140
2020-09-18T00:00:00,148
2020-09-19T00:00:00,113
2020-09-20T00:00:00,65
2020-09-21T00:00:00,215
2020-09-22T00:00:00,146
2020-09-23T00:00:00,187
2020-09-24T00:00:00,132
2020-09-25T00:00:00,168
2020-09-26T00:00:00,126
2020-09-27T00:00:00,55
2020-09-28T00:00:00,165
2020-09-29T00:00:00,126
2020-09-30T00:00:00,162
2020-10-01T00:00:00,184
2020-10-02T00:00:00,197
2020-10-03T00:00:00,214
2020-10-04T00:00:00,111
2020-10-05T00:00:00,304
2020-10-06T00:00:00,337
2020-10-07T00:00:00,351
2020-10-08T00:00:00,459
2020-10-09T00:00:00,487
2020-10-10T00:00:00,413
2020-10-11T00:00:00,254
2020-10-12T00:00:00,586
2020-10-13T00:00:00,695
2020-10-14T00:00:00,837
2020-10-15T00:00:00,935
2020-10-16T00:00:00,963
2020-10-17T00:00:00,1140
2020-10-18T00:00:00,599
2020-10-19T00:00:00,1129
2020-10-20T00:00:00,1274
2020-10-21T00:00:00,1267
2020-10-22T00:00:00,2028
2020-10-23T00:00:00,1896
2020-10-24T00:00:00,1745
2020-10-25T00:00:00,1014
2020-10-26T00:00:00,1777
2020-10-27T00:00:00,1691
2020-10-28T00:00:00,1609
2020-10-29T00:00:00,2083
2020-10-30T00:00:00,2369
2020-10-31T00:00:00,1432
2020-11-01T00:00:00,1914
2020-11-02T00:00:00,2100
2020-11-03T00:00:00,1875
2020-11-04T00:00:00,2319
2020-11-05T00:00:00,2188
2020-11-06T00:00:00,2609
2020-11-07T00:00:00,1812
2020-11-08T00:00:00,1443
2020-11-09T00:00:00,1631
2020-11-10T00:00:00,1953
2020-11-11T00:00:00,1692
2020-11-12T00:00:00,1838
2020-11-13T00:00:00,2027
2020-11-14T00:00:00,1940
2020-11-15T00:00:00,1190
2020-11-16T00:00:00,2125
2020-11-17T00:00:00,2346
2020-11-18T00:00:00,2399
2020-11-19T00:00:00,2140
2020-11-20T00:00:00,2141
2020-11-21T00:00:00,1900
2020-11-22T00:00:00,1383
2020-11-23T00:00:00,1619
2020-11-24T00:00:00,1463
2020-11-25T00:00:00,1593
2020-11-26T00:00:00,1445
2020-11-27T00:00:00,1430
2020-11-28T00:00:00,1316
2020-11-29T00:00:00,1136
2020-11-30T00:00:00,1252
2020-12-01T00:00:00,1499
2020-12-02T00:00:00,1291
2020-12-03T00:00:00,1250
2020-12-04T00:00:00,1426
2020-12-05T00:00:00,1283
2020-12-06T00:00:00,472
2020-12-07T00:00:00,1137
2020-12-08T00:00:00,676
2020-12-09T00:00:00,1011
2020-12-10T00:00:00,1265
2020-12-11T00:00:00,1260
2020-12-12T00:00:00,1262
2020-12-13T00:00:00,549
2020-12-14T00:00:00,1065
2020-12-15T00:00:00,1369
2020-12-16T00:00:00,992
2020-12-17T00:00:00,1355
2020-12-18T00:00:00,1116
2020-12-19T00:00:00,1129
2020-12-20T00:00:00,925
2020-12-21T00:00:00,1050
2020-12-22T00:00:00,1473
2020-12-23T00:00:00,1547
2020-12-24T00:00:00,1407
2020-12-25T00:00:00,421
2020-12-26T00:00:00,876
2020-12-27T00:00:00,790
2020-12-28T00:00:00,1169
2020-12-29T00:00:00,1919
2020-12-30T00:00:00,1970
2020-12-31T00:00:00,1858
2021-01-01T00:00:00,597
2021-01-02T00:00:00,1675
2021-01-03T00:00:00,1195
2021-01-04T00:00:00,1380
2021-01-05T00:00:00,2038
2021-01-06T00:00:00,1050
2021-01-07T00:00:00,1243
2021-01-08T00:00:00,1606
2021-01-09T00:00:00,1456
2021-01-10T00:00:00,888
2021-01-11T00:00:00,1063
2021-01-12T00:00:00,1267
2021-01-13T00:00:00,1090
2021-01-14T00:00:00,1033
2021-01-15T00:00:00,843
2021-01-16T00:00:00,1165
2021-01-17T00:00:00,461
2021-01-18T00:00:00,993
2021-01-19T00:00:00,1182
2021-01-20T00:00:00,1013
2021-01-21T00:00:00,1009
2021-01-22T00:00:00,1025
2021-01-23T00:00:00,855
2021-01-24T00:00:00,817
2021-01-25T00:00:00,859
2021-01-26T00:00:00,1275
2021-01-27T00:00:00,1024
2021-01-28T00:00:00,821
2021-01-29T00:00:00,929
2021-01-30T00:00:00,976
2021-01-31T00:00:00,624
2021-02-01T00:00:00,869
2021-02-02T00:00:00,1062
2021-02-03T00:00:00,884
2021-02-04T00:00:00,1080
2021-02-05T00:00:00,1002
2021-02-06T00:00:00,884
2021-02-07T00:00:00,589
2021-02-08T00:00:00,733
2021-02-09T00:00:00,978
2021-02-10T00:00:00,883
2021-02-11T00:00:00,904
2021-02-12T00:00:00,924
2021-02-13T00:00:00,796
2021-02-14T00:00:00,419
2021-02-15T00:00:00,696
2021-02-16T00:00:00,865
2021-02-17T00:00:00,742
2021-02-18T00:00:00,778
2021-02-19T00:00:00,995
2021-02-20T00:00:00,649
2021-02-21T00:00:00,806
2021-02-22T00:00:00,849
2021-02-23T00:00:00,1288
2021-02-24T00:00:00,1270
2021-02-25T00:00:00,1157
2021-02-26T00:00:00,1318
2021-02-27T00:00:00,1247
2021-02-28T00:00:00,685
2021-03-01T00:00:00,1153
2021-03-02T00:00:00,1555
2021-03-03T00:00:00,1539
2021-03-04T00:00:00,1223
2021-03-05T00:00:00,1507
2021-03-06T00:00:00,1404
2021-03-07T00:00:00,780
2021-03-08T00:00:00,1261
2021-03-09T00:00:00,1581
2021-03-10T00:00:00,1477
2021-03-11T00:00:00,1763
2021-03-12T00:00:00,1761
2021-03-13T00:00:00,1477
2021-03-14T00:00:00,899
2021-03-15T00:00:00,1294
2021-03-16T00:00:00,1938
2021-03-17T00:00:00,1463
2021-03-18T00:00:00,1962
2021-03-19T00:00:00,1585
2021-03-20T00:00:00,1339
2021-03-21T00:00:00,1006
2021-03-22T00:00:00,1493
2021-03-23T00:00:00,1869
2021-03-24T00:00:00,1733
2021-03-25T00:00:00,1619
2021-03-26T00:00:00,1615
2021-03-27T00:00:00,1405
2021-03-28T00:00:00,879
2021-03-29T00:00:00,1231
2021-03-30T00:00:00,1751
2021-03-31T00:00:00,1546
2021-04-01T00:00:00,1502
2021-04-02T00:00:00,1314
2021-04-03T00:00:00,1402
2021-04-04T00:00:00,769
2021-04-05T00:00:00,680
2021-04-06T00:00:00,1000
2021-04-07T00:00:00,1459
2021-04-08T00:00:00,1235
2021-04-09T00:00:00,1263
2021-04-10T00:00:00,1132
2021-04-11T00:00:00,698
2021-04-12T00:00:00,926
2021-04-13T00:00:00,1139
2021-04-14T00:00:00,1160
2021-04-15T00:00:00,964
2021-04-16T00:00:00,1035
2021-04-17T00:00:00,901
2021-04-18T00:00:00,559
2021-04-19T00:00:00,886
2021-04-20T00:00:00,1199
2021-04-21T00:00:00,1035
2021-04-22T00:00:00,940
2021-04-23T00:00:00,1052
2021-04-24T00:00:00,1054
2021-04-25T00:00:00,568
2021-04-26T00:00:00,843
2021-04-27T00:00:00,1181
2021-04-28T00:00:00,1055
2021-04-29T00:00:00,843
2021-04-30T00:00:00,1059
2021-05-01T00:00:00,495
2021-05-02T00:00:00,508
2021-05-03T00:00:00,701
2021-05-04T00:00:00,904
2021-05-05T00:00:00,907
2021-05-06T00:00:00,748
2021-05-07T00:00:00,709
2021-05-08T00:00:00,680
2021-05-09T00:00:00,461
2021-05-10T00:00:00,468
2021-05-11T00:00:00,750
2021-05-12T00:00:00,488
2021-05-13T00:00:00,550
2021-05-14T00:00:00,485
2021-05-15T00:00:00,388
2021-05-16T00:00:00,254
2021-05-17T00:00:00,391
2021-05-18T00:00:00,504
2021-05-19T00:00:00,396
2021-05-20T00:00:00,348
2021-05-21T00:00:00,371
2021-05-22T00:00:00,354
2021-05-23T00:00:00,179
2021-05-24T00:00:00,249
2021-05-25T00:00:00,343
2021-05-26T00:00:00,292
2021-05-27T00:00:00,236
2021-05-28T00:00:00,269
2021-05-29T00:00:00,226
2021-05-30T00:00:00,119
2021-05-31T00:00:00,175
2021-06-01T00:00:00,205
2021-06-02T00:00:00,120
2021-06-03T00:00:00,145
2021-06-04T00:00:00,212
2021-06-05T00:00:00,176
2021-06-06T00:00:00,86
2021-06-07T00:00:00,136
2021-06-08T00:00:00,201
2021-06-09T00:00:00,120
2021-06-10T00:00:00,114
2021-06-11T00:00:00,174
2021-06-12T00:00:00,103
2021-06-13T00:00:00,45
2021-06-14T00:00:00,98
2021-06-15T00:00:00,135
2021-06-16T00:00:00,99
2021-06-17T00:00:00,87
2021-06-18T00:00:00,68
2021-06-19T00:00:00,88
2021-06-20T00:00:00,45
2021-06-21T00:00:00,60
2021-06-22T00:00:00,84
2021-06-23T00:00:00,62
